X,C5: Sample 53,X,C6: Sample 54,X,C12: Sample 60,X,D1: Sample 73,X,D3: Sample 75,X,D9: Sample 81,X,D10: Sample 82,X,E5: Sample 101,X,G5: Sample 149,X,H5: Sample 173,X,H6: Sample 174,X,H7: Sample 175,X,H8: Sample 176,X,H11: Sample 179
59.95,154.73771392656,59.95,146.419852306155,59.95,152.15658882919,59.95,174.341868522783,59.95,260.883111186776,59.95,111.18023686897,59.95,94.1302095176983,59.95,188.14195733504,59.95,194.929540613539,59.95,191.874313572279,59.95,131.89586762952,59.95,89.3170320105135,59.95,149.08048735461,59.95,117.872784305057
60.04,154.527996492896,60.04,146.424368851378,60.04,152.982060798468,60.04,174.035183545284,60.04,260.199665379479,60.04,111.860779988822,60.04,94.593545247566,60.04,188.739156740559,60.04,194.299153135464,60.04,193.054911608646,60.04,131.450949240753,60.04,89.9530350994667,60.04,148.717125439144,60.04,117.543614612368
60.13,154.208661856028,60.13,146.380721012188,60.13,153.464411292976,60.13,173.769858021346,60.13,259.626884198736,60.13,112.757678767551,60.13,95.142577009933,60.13,189.567126432124,60.13,193.624307373262,60.13,193.957788021443,60.13,131.351563709564,60.13,90.6759113159576,60.13,148.401789504974,60.13,117.330663270613
60.23,153.797173762374,60.23,146.439413228279,60.23,153.93288120325,60.23,173.355657857813,60.23,258.86136231409,60.23,113.341917207745,60.23,96.0381270532354,60.23,190.308986215806,60.23,193.078831687923,60.23,194.444580940412,60.23,131.487639689553,60.23,91.4329945999003,60.23,147.858827445376,60.23,117.175772896447
60.35,153.648648423972,60.35,146.48906051999,60.35,154.253004929772,60.35,173.062023588419,60.35,258.442664652195,60.35,113.732939794998,60.35,96.8044867027966,60.35,190.831895936717,60.35,192.392136306915,60.35,195.587472007797,60.35,131.230636332913,60.35,91.8492659150488,60.35,147.383730332908,60.35,116.788843489727
60.44,153.360467208059,60.44,146.630538137336,60.44,154.961459038796,60.44,172.952450022978,60.44,257.974913983891,60.44,114.647322616341,60.44,97.4043713265528,60.44,191.448861231376,60.44,191.936821243711,60.44,196.476268473055,60.44,131.174471356182,60.44,92.7766120839783,60.44,147.504909267366,60.44,116.478953642004
60.57,153.248532420556,60.57,146.498114894091,60.57,155.260226790276,60.57,172.566700665502,60.57,257.03592194198,60.57,115.075147203971,60.57,97.79029429001,60.57,192.124617777692,60.57,191.676171825861,60.57,197.014848308545,60.57,130.807269239329,60.57,93.2383637649623,60.57,146.79230360305,60.57,116.440036531865
60.69,152.876232319194,60.69,146.713351185494,60.69,155.689659903791,60.69,172.191924737283,60.69,256.427435518129,60.69,115.503588096799,60.69,98.4327524602537,60.69,192.495557119253,60.69,190.585220455183,60.69,197.365338454225,60.69,130.476793602373,60.69,93.6266149950892,60.69,146.79230360305,60.69,115.878553019435
60.78,152.767194422478,60.78,146.704226021625,60.78,156.126287157685,60.78,171.563488493572,60.78,256.343098259284,60.78,116.030176562485,60.78,99.0815549517784,60.78,192.822561776314,60.78,189.977241975971,60.78,198.215292993122,60.78,130.317290566325,60.78,94.2750332974211,60.78,146.104328317106,60.78,115.66624580117
60.89,152.238316353613,60.89,146.802026804802,60.89,156.243368477756,60.89,171.563488493572,60.89,255.420863229974,60.89,116.575283912282,60.89,99.5097226806978,60.89,193.34951273615,60.89,189.237194322722,60.89,198.954981675082,60.89,130.122954846097,60.89,94.566130673409,60.89,145.736014327413,60.89,115.395269710622
60.98,151.812753588792,60.98,146.689220700102,60.98,156.561817842371,60.98,171.078954171101,60.98,255.188101659249,60.98,117.081245918392,60.98,100.44095538349,60.98,193.556992852651,60.98,189.19040927946,60.98,199.805386664329,60.98,130.066617133079,60.98,95.0086847547407,60.98,145.314049499323,60.98,115.085160104852
61.07,151.552728423634,61.07,147.095438600946,61.07,156.711693758041,61.07,170.952235960368,61.07,254.223901804802,61.07,117.256668099529,61.07,100.677446838997,61.07,193.798396887122,61.07,188.107662820308,61.07,200.414880123238,61.07,129.656566121453,61.07,95.2841582720286,61.07,145.07692414657,61.07,114.892039195735
61.18,151.273209156237,61.18,147.129925938642,61.18,157.076131034562,61.18,170.293273636526,61.18,253.475819740507,61.18,117.840805332635,61.18,101.283577942748,61.18,194.098262018347,61.18,187.453643647117,61.18,200.751702075314,61.18,129.69353350412,61.18,95.6953517158878,61.18,144.820486062417,61.18,114.73768764689
61.28,151.31767780188,61.28,147.388840950477,61.28,157.336114869603,61.28,170.104383560898,61.28,253.22318431566,61.28,118.210615408287,61.28,101.903560511526,61.28,194.422912464813,61.28,187.231300543158,61.28,201.504943677027,61.28,129.870333524382,61.28,95.9051502631146,61.28,144.262758368641,61.28,114.640419214985
61.4,150.685669774116,61.4,147.169037930755,61.4,157.602900902736,61.4,169.997548818113,61.4,252.494874732818,61.4,118.366356788111,61.4,102.490023750169,61.4,194.273864567818,61.4,186.460590072925,61.4,201.763740219452,61.4,129.168935999671,61.4,96.2386315483732,61.4,144.083979199107,61.4,114.157128163868
61.53,150.450648354232,61.53,147.364607336378,61.53,157.583387409448,61.53,169.839835211666,61.53,252.180977619591,61.53,118.7945863487,61.53,103.015414639631,61.53,194.566566967135,61.53,185.759596633992,61.53,202.386528564278,61.53,129.13007902417,61.53,96.4326614092694,61.53,143.676963242548,61.53,113.750735581247
61.62,150.352721975526,61.62,147.501513476362,61.62,158.110166722682,61.62,169.110412143113,61.62,251.592418171025,61.62,118.619408826915,61.62,103.443511969384,61.62,194.70316142015,61.62,185.078097798228,61.62,202.464374746117,61.62,129.013498652606,61.62,96.5878909650222,61.62,143.405616123155,61.62,113.634627462667
61.71,150.156878663172,61.71,147.384168054965,61.71,157.934573618271,61.71,168.913255967464,61.71,250.788039108894,61.71,118.969773315545,61.71,103.657565356791,61.71,194.820242379877,61.71,184.455007211492,61.71,203.028773732035,61.71,128.644329050162,61.71,96.762511228287,61.71,143.017981429048,61.71,113.5378628263
61.84,149.726013930934,61.84,147.833989021969,61.84,158.266246333806,61.84,168.755542361017,61.84,250.336810827998,61.84,119.339604072166,61.84,104.33862027475,61.84,194.70316142015,61.84,184.201879612212,61.84,203.826711263468,61.84,128.469463215346,61.84,96.8595308812649,61.84,142.669109259846,61.84,113.3636959259
61.94,149.393066132343,61.94,147.853540295496,61.94,158.207715299002,61.94,168.321825220758,61.94,249.414727432201,61.94,119.514791039011,61.94,104.533207394167,61.94,194.508026487272,61.94,183.578770135356,61.94,204.001879340194,61.94,128.430606239845,61.94,97.0923610473045,61.94,142.300855828191,61.94,113.150823170953
62.02,149.074785624837,62.02,147.711908141421,62.02,158.532835602595,62.02,168.018196202532,62.02,248.90294779448,62.02,119.514606763304,62.02,104.8273186756,62.02,194.554091954676,62.02,182.886676858603,62.02,204.026722707207,62.02,128.13752020155,62.02,96.9794055244365,62.02,141.967413403797,62.02,112.513058481448
62.14,148.996461177969,62.14,147.633697016637,62.14,158.298749951649,62.14,167.426862682645,62.14,248.294861493216,62.14,119.319985528014,62.14,105.333169570331,62.14,194.515071383847,62.14,182.107927499251,62.14,204.357528756612,62.14,127.768411287847,62.14,97.0570028212666,62.14,141.637976662903,62.14,112.338920212792
62.25,148.976875344499,62.25,147.985665965178,62.25,158.55234588801,62.25,167.269175003143,62.25,248.314466213701,62.25,119.339448595894,62.25,105.741733456185,62.25,194.456540527603,62.25,181.776970353734,62.25,204.532649149994,62.25,127.69071011244,62.25,97.1152031547659,62.25,141.114749715335,62.25,112.029343167071
62.33,148.482509798483,62.33,147.941797373535,62.33,158.350740521184,62.33,167.438754193739,62.33,247.430334236135,62.33,119.456042941708,62.33,105.918885752649,62.33,194.444085650162,62.33,181.27992344312,62.33,204.674141522363,62.33,127.689144259775,62.33,97.0798469859467,62.33,140.859056617284,62.33,111.972236271851
62.45,148.110515663674,62.45,147.726737969288,62.45,158.584787696514,62.45,166.68985610763,62.45,246.82234788331,62.45,119.747922090125,62.45,106.346832911542,62.45,194.170986549822,62.45,180.559710015663,62.45,204.790862967475,62.45,127.65030005777,62.45,97.0216562185772,62.45,140.490924241985,62.45,111.70140324066
62.56,147.635953133308,62.56,147.8588410508,62.56,158.129716425395,62.56,166.563942493596,62.56,246.075850995698,62.56,119.416955039514,62.56,106.698900608415,62.56,193.944056926386,62.56,179.946185926096,62.56,204.71831347576,62.56,126.949613170042,62.56,96.908740000725,62.56,140.041649170453,62.56,111.528308748006
62.68,147.596794341196,62.68,147.800197266663,62.68,158.324717392092,62.68,165.795455918604,62.68,245.350299374063,62.68,119.90334348869,62.68,106.815593431292,62.68,193.436956232781,62.68,179.401248096815,62.68,205.16571306008,62.68,126.969032079245,62.68,96.8699588247378,62.68,139.9641529013,62.68,111.064086365339
62.77,147.141960937349,62.77,147.854094000092,62.77,158.279211585534,62.77,165.630312185875,62.77,244.486540046104,62.77,119.922548934029,62.77,106.953613554977,62.77,193.073660951605,62.77,178.593404915573,62.77,204.956967896426,62.77,126.579252074433,62.77,96.7570860859543,62.77,139.379458536105,62.77,111.142538293045
62.86,146.887527244302,62.86,147.71727784114,62.86,158.259710917414,62.86,165.177171781669,62.86,243.898367425963,62.86,119.611312229973,62.86,107.186960852777,62.86,192.995658279127,62.86,178.048556625863,62.86,204.684675895498,62.86,126.307413138399,62.86,96.6407522357242,62.86,139.108289758559,62.86,110.523679965229
62.95,146.574374453302,62.95,147.443654962088,62.95,158.259710917414,62.95,165.058959599901,62.95,243.663094602366,62.95,119.728023634281,62.95,107.459205659445,62.95,192.76165026169,62.95,177.581541109296,62.95,205.05420694917,62.95,126.404501169512,62.95,96.6601396376206,62.95,138.488478106696,62.95,110.407638719409
63.06,146.359083679274,63.06,147.385020813801,63.06,157.889264295104,63.06,164.802845791208,63.06,243.192548955172,63.06,119.533498334533,63.06,107.731450466113,63.06,192.644646252972,63.06,176.997785871866,63.06,204.820821895962,63.06,126.210325107286,63.06,96.4856247039976,63.06,138.333529913157,63.06,110.156234897837
63.16,146.113523341721,63.16,147.58987683461,63.16,158.311735805947,63.16,164.640234329679,63.16,242.762571698428,63.16,119.747922090125,63.16,108.019749019245,63.16,192.434894322621,63.16,176.549862887709,63.16,205.004874314741,63.16,125.999308169089,63.16,96.5367363044823,63.16,138.107746527173,63.16,109.960297335465
63.28,145.952483807821,63.28,147.585173204964,63.28,158.246720781575,63.28,164.317598572913,63.28,242.585412991203,63.28,119.611512307265,63.28,108.021453882498,63.28,192.110711761081,63.28,175.975911112185,63.28,204.854481850259,63.28,125.939763808666,63.28,96.4045186300691,63.28,137.484517738895,63.28,109.961570007009
63.4,145.698008301513,63.4,147.272412649838,63.4,157.915211585867,63.4,163.844691019382,63.4,241.585334447049,63.4,119.47532505196,63.4,108.177041166199,63.4,191.915673032771,63.4,175.236368813137,63.4,204.426529496351,63.4,125.318320952559,63.4,96.074831432162,63.4,137.42639317693,63.4,109.671438098144
63.5,145.204343971096,63.5,146.994129638176,63.5,157.616302135688,63.5,163.482841224314,63.5,241.192739393449,63.5,119.572405282253,63.5,108.178710465557,63.5,191.552627715973,63.5,174.740559939881,63.5,204.392939859562,63.5,125.297729706921,63.5,95.865142893647,63.5,136.84211579493,63.5,109.208611917902
63.59,145.302196549216,63.59,147.111397934749,63.59,157.772279164089,63.59,163.147913001875,63.59,240.251648099061,63.59,119.416786930226,63.59,108.275949518301,63.59,191.12361301734,63.59,174.273544423315,63.59,204.315125964122,63.59,125.142394520452,63.59,95.9620893419806,63.59,136.629052589961,63.59,108.995879072751
63.7,144.758395539296,63.7,146.66643317403,63.7,157.388691983059,63.7,162.997395959205,63.7,239.996986623326,63.7,119.241863882981,63.7,108.235392297839,63.7,191.311052975011,63.7,173.426379205133,63.7,203.979111031224,63.7,124.949333356494,63.7,95.5512100331094,63.7,135.954105669075,63.7,108.607599071366
63.8,144.480176372122,63.8,146.603238462551,63.8,157.421323771046,63.8,162.438658788976,63.8,239.094897915418,63.8,119.319528999778,63.8,108.256496044441,63.8,190.870123209488,63.8,173.125459105759,63.8,203.94559491045,63.8,124.676388961044,63.8,95.5548972690456,63.8,135.931766841328,63.8,108.454381575482
63.92,144.10831392202,63.92,146.114626852733,63.92,157.343339976271,63.92,161.985537262473,63.92,238.604757211585,63.92,119.086106191162,63.92,108.431511237218,63.92,190.363105838375,63.92,172.56116678104,63.92,203.342659925866,63.92,124.521053774574,63.92,95.283435887089,63.92,135.738081599404,63.92,108.183628107421
64.01,143.795161131019,64.01,146.095088429206,64.01,156.992384583229,64.01,161.867325080706,64.01,237.840115815468,64.01,119.377889421358,64.01,108.41206720221,64.01,190.285103165897,64.01,171.841190032331,64.01,203.459361891322,64.01,124.24921483854,64.01,95.34160753163,64.01,135.195753483163,64.01,108.08693650809
64.11,143.654128343674,64.11,146.051542613719,64.11,156.888622178171,64.11,161.3679806108,64.11,237.330574017433,64.11,119.144333859406,64.11,108.472029575445,64.11,189.961380298176,64.11,171.326560672938,64.11,203.056466318045,64.11,123.937595807483,64.11,95.054527594367,64.11,134.786217191411,64.11,107.837144568584
64.22,143.415302584158,64.22,145.773560995111,64.22,156.609464375435,64.22,160.967252810495,64.22,236.684003790002,64.22,119.144210585433,64.22,108.240379232652,64.22,189.462334293113,64.22,170.734293173166,64.22,202.673140749401,64.22,123.839591324785,64.22,94.9419901342806,64.22,134.531731600738,64.22,107.529442562998
64.31,143.121822416446,64.31,145.402330238004,64.31,156.765390163026,64.31,160.770309812698,64.31,235.978417191244,64.31,118.988643356386,64.31,108.493087519687,64.31,189.247897412702,64.31,170.306344115956,64.31,202.517601827607,64.31,123.509613671664,64.31,94.9226091014387,64.31,134.008934373068,64.31,107.394105584395
64.44,142.593552453114,64.44,145.148338688814,64.44,156.180666100622,64.44,160.494578292881,64.44,235.46883001517,64.44,118.949749190186,64.44,108.298692174698,64.44,188.64357529518,64.44,169.450427130034,64.44,201.934302563626,64.44,123.334920175055,64.44,94.7675325314505,64.44,133.737864114314,64.44,107.142784352777
64.52,142.534862081022,64.52,144.972494030566,64.52,156.239139450438,64.52,160.179461947805,64.52,234.939654219728,64.52,118.580282918543,64.52,108.25981688,64.52,188.468126938481,64.52,168.827950627319,64.52,201.720431828283,64.52,123.160226678447,64.52,94.5349318300949,64.52,133.428060097129,64.52,106.678790726212
64.64,142.300072285402,64.64,144.992035471178,64.64,156.180666100622,64.64,159.82496077747,64.64,234.68485119594,64.64,118.521941669243,64.64,108.279254527349,64.64,188.292678581781,64.64,168.555615977912,64.64,201.351022171147,64.64,122.772011569288,64.64,94.3798552601067,64.64,132.963358789229,64.64,106.350134078249
64.74,141.728952522872,64.74,144.460314238912,64.74,155.823725039367,64.74,159.601783109368,64.74,233.84285443012,64.74,118.405266729783,64.74,108.183724508033,64.74,187.910934948992,64.74,167.769424190681,64.74,201.06523078623,64.74,122.674214606499,64.74,94.2480786682591,64.74,132.496246697275,64.74,106.351998812951
64.82,141.595712334293,64.82,144.269124833327,64.82,155.693394475994,64.82,159.076535868536,64.82,233.11689355748,64.82,118.560835835443,64.82,108.065421535011,64.82,187.844329430606,64.82,167.23285576858,64.82,200.63162163272,64.82,122.539080616642,64.82,94.2247881258696,64.82,132.208215625483,64.82,106.060145138459
64.94,141.400062034402,64.94,143.800215180418,64.94,155.634921126179,64.94,158.938679544379,64.94,232.901286643928,64.94,118.308042626647,64.94,107.987661509865,64.94,187.532421240918,64.94,166.571466228163,64.94,200.165004867338,64.94,122.461443256261,64.94,93.972796955921,64.94,131.975860253657,64.94,105.750812908832
65.04,141.165272238782,65.04,143.507140750005,65.04,154.972229452104,65.04,158.525072828902,65.04,232.274111137145,65.04,118.1913695638,65.04,107.851579106922,65.04,187.142536003807,65.04,166.318588097608,65.04,199.873345799596,65.04,122.034409466912,65.04,93.8758823559606,65.04,131.569245429775,65.04,105.286828718018
65.16,140.96961250314,65.16,143.565755636087,65.16,155.089176151735,65.16,158.269043157465,65.16,231.411740097443,65.16,118.1719224807,65.16,107.71550613973,65.16,186.499244234077,65.16,165.618304390991,65.16,199.465060847762,65.16,121.820887854362,65.16,93.7595772874073,65.16,131.259441412591,65.16,105.016164196563
65.25,140.574781745409,65.25,142.838924066301,65.25,154.673950599804,65.25,157.987062917218,65.25,230.785833512457,65.25,117.938641689329,65.25,107.561755905659,65.25,186.507597475679,65.25,164.813122808246,65.25,199.179579195367,65.25,121.645622485219,65.25,93.4922293123811,65.25,130.908772479061,65.25,104.844281334229
65.36,140.281349776115,65.36,142.721713546849,65.36,154.459586673292,65.36,157.573533562813,65.36,230.413503316009,65.36,117.938641689329,65.36,107.270210776666,65.36,186.332177932965,65.36,164.735328382667,65.36,199.082388051501,65.36,121.296292872031,65.36,93.3565654947929,65.36,130.366711563403,65.36,104.74763737405
65.45,139.890104005656,65.45,142.448225479529,65.45,154.440095612991,65.45,157.199391999676,65.45,229.884414427415,65.45,117.860875566354,65.45,107.250776321573,65.45,185.844901425425,65.45,163.95736525847,65.45,198.732454649416,65.45,121.141034217924,65.45,93.4147084786452,65.45,130.018240462551,65.45,104.592991943041
65.57,139.50220222883,65.57,142.217632127691,65.57,153.939212853033,65.57,156.851010168871,65.57,228.942196437543,65.57,117.783009125957,65.57,107.054550643865,65.57,185.583013926867,65.57,163.284012787934,65.57,198.104048103308,65.57,120.947410935568,65.57,93.0423752789963,65.57,130.058959102284,65.57,104.242847776122
65.7,139.361920800407,65.7,141.842644085163,65.7,153.602130967246,65.7,156.746474854004,65.7,228.571456604484,65.7,117.491469972371,65.7,106.978665647672,65.7,185.396607038488,65.7,162.926546665636,65.7,197.954868893279,65.7,120.636436516428,65.7,92.9301961921449,65.7,129.321298260846,65.7,103.916455919184
65.78,138.99023212966,65.78,141.549617786534,65.78,153.387767040734,65.78,156.726785675471,65.78,228.003159174452,65.78,117.452582193782,65.78,106.803736683436,65.78,184.948331519954,65.78,162.245831290514,65.78,197.585519904505,65.78,120.267700750751,65.78,92.8526659242076,65.78,129.127699011839,65.78,103.742489243501
65.87,138.850057803294,65.87,141.135749827948,65.87,153.206696202188,65.87,156.346656388849,65.87,227.240783166715,65.87,117.336102005457,65.87,106.358664155317,65.87,184.956938055395,65.87,161.596917861972,65.87,196.969986809379,65.87,120.112122165677,65.87,92.7405364085289,65.87,128.680658685888,65.87,103.31959561842
66,138.556674016589,66,140.764640985705,66,153.265150348933,66,155.775688508162,66,226.986063822081,66,117.219467258886,66,106.222626442819,66,184.333326541824,66,161.013527178113,66,196.425760498165,66,119.724034549164,66,92.663028303994,66,128.448379621245,66,103.358250627837
66.09,138.341515216,66.09,140.334945939583,66.09,153.08979734135,66.09,155.224416005626,66.09,226.202342467159,66.09,117.238898522771,66.09,106.086598162972,66.09,184.060496504636,66.09,160.566268533275,66.09,196.250822527287,66.09,119.879267709239,66.09,92.2754783486671,66.09,127.887051911282,66.09,102.894418812784
66.2,137.852545382377,66.2,140.217754666522,66.2,152.739072460881,66.2,154.98814692903,66.2,225.928040936202,66.2,117.025069726166,66.2,105.833963434512,66.2,183.612275729257,66.2,159.924546327152,66.2,195.706596216073,66.2,119.37476229716,66.2,92.1785861435091,66.2,127.770917095286,66.2,102.488560079204
66.29,137.653909954538,66.29,139.843227516852,66.29,152.343853742141,66.29,154.883961208437,66.29,225.107356140207,66.29,116.889241343907,66.29,105.972031420514,66.29,183.32884915787,66.29,159.392783289231,66.29,195.285809976388,66.29,119.102947740519,66.29,91.9697094073223,66.29,127.459641289101,66.29,102.355787860826
66.38,137.556128270858,66.38,139.35501700013,66.38,152.285409192203,66.38,154.490259782393,66.38,224.46089170256,66.38,116.850366334249,66.38,105.466844917043,66.38,182.841732649183,66.38,158.887257266024,66.38,194.994313421683,66.38,119.238755634519,66.38,92.0278332997334,66.38,127.130637234782,66.38,102.123914744029
66.5,137.243232541744,66.5,139.081618733522,66.5,152.207479981916,66.5,154.07686621172,66.5,223.971134484823,66.5,116.811491324592,66.5,105.194823591582,66.5,182.841732649183,66.5,158.517840932137,66.5,194.605638773938,66.5,119.161156512864,66.5,91.7372232687813,66.5,126.608106931514,66.5,101.892032196128
66.62,136.709444556072,66.62,138.665039694177,66.62,151.865391728454,66.62,153.691747732451,66.62,223.231773322327,66.62,116.520562711791,66.62,105.179715557752,66.62,182.372672111681,66.62,157.630043531753,66.62,194.230918918528,66.62,118.520799467928,66.62,91.5521616235121,66.62,126.044180173608,66.62,101.781314638423
66.71,136.500108721764,66.71,138.300478134325,66.71,151.778892903102,66.71,153.643789927521,66.71,222.756559219485,66.71,116.578260128855,66.71,104.961658413571,66.71,182.081830895632,66.71,157.176285285909,66.71,193.867164488107,66.71,118.229901035279,66.71,91.4466038067255,66.71,125.833973642404,66.71,101.235033215593
66.8,136.108991418148,66.8,138.066134068346,66.8,151.097042964185,66.8,153.112290644587,66.8,222.384351278888,66.8,116.325591428289,66.8,104.883936687567,66.8,181.731125871585,66.8,156.515230930761,66.8,193.420205619187,66.8,117.977685027693,66.8,91.3497369401093,66.8,125.485626394294,66.8,100.964511435628
66.89,136.027987901805,66.89,137.594387966016,66.89,150.896944989934,66.89,152.772238437705,66.89,221.544807136167,66.89,116.170465847206,66.89,104.730736398507,66.89,181.389591369829,66.89,155.984105390145,66.89,193.174725441514,66.89,117.822542853936,66.89,91.179767160886,66.89,125.000622350672,66.89,100.77405713496
67.01,135.65649169837,67.01,137.203891207973,67.01,150.624251670465,67.01,152.457328997649,67.01,221.407701397204,67.01,116.112162904701,67.01,104.381050757261,67.01,181.409072831776,67.01,155.459237464273,67.01,192.630677799477,67.01,117.337590237076,67.01,90.792353867536,67.01,124.749079524497,67.01,100.580854969512
67.15,135.382751698225,67.15,137.145314808355,67.15,150.760593615421,67.15,152.240826400221,67.15,220.310836626386,67.15,115.781807852511,67.15,104.031365116015,67.15,180.746703125603,67.15,154.817725935171,67.15,192.300360465509,67.15,117.376383428967,67.15,90.8892048334846,67.15,124.478177820599,67.15,100.329689325562
67.24,134.972141698008,67.24,136.520503022286,67.24,150.409983877723,67.24,152.103051162808,67.24,219.919114026109,67.24,115.801232737124,67.24,103.701104359382,67.24,180.415537131629,67.24,154.487248298757,67.24,191.931193362317,67.24,117.104821656174,67.24,90.6761251647532,67.24,124.033131083195,67.24,100.020569632667
67.39,134.796176760264,67.39,136.422878832775,67.39,150.1567720202,67.39,151.551950213153,67.39,219.292331462912,67.39,115.606908454555,67.39,103.681679474769,67.39,180.162278126328,67.39,154.137336348176,67.39,191.581451143737,67.39,116.678068256706,67.39,90.4824138033004,67.39,123.95572386097,67.39,99.8853309457196
67.48,134.500358566001,67.48,135.717212706722,67.48,149.976330043034,67.48,151.035104773076,67.48,218.551333014742,67.48,115.471357409901,67.48,103.567545040234,67.48,179.840535426381,67.48,153.528944889748,67.48,190.656365097122,67.48,116.697705554711,67.48,90.2932491389589,67.48,123.529098754839,67.48,99.4825965759888
67.57,134.072722392675,67.57,135.68091424747,67.57,149.591903919316,67.57,150.764667183457,67.57,218.195485551205,67.57,115.315412601145,67.57,103.293134634743,67.57,179.460945496263,67.57,153.009834951093,67.57,190.318494179927,67.57,116.445290246249,67.57,90.0949910803947,67.57,122.949533697158,67.57,99.2477609708731
67.63,134.128913905543,67.63,134.955853918069,67.63,149.64525611297,67.63,150.60217064423,67.63,217.670078247941,67.63,115.335348966027,67.63,103.159642272714,67.63,179.27566575313,67.63,152.382187988748,67.63,190.326101975748,67.63,116.27102219519,67.63,90.1576743834535,67.63,122.735882727045,67.63,99.0962556628388
67.76,134.050718006922,67.76,134.819204369648,67.76,149.099958984394,67.76,150.208598448919,67.76,217.14133670147,67.76,115.315917841472,67.76,102.86828854049,67.76,178.827684523465,67.76,151.818525100525,67.76,189.956995461282,67.76,115.960708738813,67.76,89.8671597439444,67.76,122.54242000222,67.76,98.7485507266053
67.84,133.542435237881,67.84,134.604462630695,67.84,149.022055354022,67.84,150.01180763726,67.84,216.632167699675,67.84,115.121616023933,67.84,102.907131933583,67.84,178.438119231568,67.84,151.332614994545,67.84,189.568448394252,67.84,115.766765185579,67.84,89.6541056184291,67.84,121.94266669925,67.84,98.6326427958554
67.95,133.268740164702,67.95,134.096886962257,67.95,148.729937953148,67.95,149.933093198198,67.95,216.279654479345,67.95,115.005038704613,67.95,102.343846165682,67.95,178.457597496162,67.95,150.691208752088,67.95,189.257625825441,67.95,115.59220561686,67.95,89.8865248724428,67.95,121.826589064355,67.95,98.0531314261303
68.1,132.953680105432,68.1,133.743061370635,68.1,148.452393808278,68.1,149.436271241964,68.1,215.421799437489,68.1,114.811324859674,68.1,102.152266528432,68.1,177.921961572617,68.1,150.219515881098,68.1,188.585570094259,68.1,115.204804192045,68.1,89.4263840156181,68.1,121.57447122833,68.1,97.9984211054991
68.19,132.523663810474,68.19,133.547877070503,68.19,148.140849274359,68.19,149.062436654183,68.19,214.991029025657,68.19,114.733622542182,68.19,101.899797625195,68.19,177.688260753103,68.19,149.694820212504,68.19,188.119412748074,68.19,115.01089246414,68.19,89.2520981793809,68.19,121.206942942914,68.19,97.766652710477
68.28,132.208768261714,68.28,133.194199606114,68.28,147.824512995826,68.28,148.900272719322,68.28,213.976902927906,68.28,114.520560262148,68.28,101.55298083651,68.28,177.191801530908,68.28,149.281651878348,68.28,187.933187913188,68.28,114.817520463374,68.28,89.0438386695942,68.28,120.394100908411,68.28,97.4802585744101
68.4,131.976363488557,68.4,132.435300165664,68.4,147.595641626769,68.4,148.275412004213,68.4,213.639990938532,68.4,114.286808293838,68.4,101.666747231486,68.4,176.792426464555,68.4,148.72315004573,68.4,187.361883494373,68.4,114.235226699598,68.4,88.8260787038601,68.4,120.239769198006,68.4,97.1099771623246
68.49,131.800446874578,68.49,132.279150840267,68.49,147.692998115311,68.49,148.039307437161,68.49,213.03300226597,68.49,114.403366483306,68.49,101.433706264238,68.49,176.928751942605,68.49,148.179017014687,68.49,187.089948949304,68.49,114.332187276781,68.49,88.7292500971303,68.49,119.659457409892,68.49,96.9168384042163
68.6,131.253155979121,68.6,131.84973783881,68.6,147.284097092849,68.6,147.606444351001,68.6,212.484759297959,68.6,114.189678040358,68.6,101.025870431862,68.6,176.266599620649,68.6,147.634883983644,68.6,186.390694077106,68.6,113.983134854799,68.6,88.5356023101315,68.6,119.562741920693,68.6,96.6078201618275
68.67,130.821213521812,68.67,131.496338986271,68.67,146.909495186508,68.67,147.424849502968,68.67,211.882159164938,68.67,113.840741190344,68.67,101.086965946653,68.67,175.867733014042,68.67,146.891748072794,68.67,185.971693589249,68.67,113.770553853207,68.67,88.3661873280896,68.67,119.136977558148,68.67,96.3988627521353
68.81,130.801666249457,68.81,131.41827242074,68.81,146.617464215485,68.81,147.228123265816,68.81,211.236118986151,68.81,113.801891693408,68.81,100.718037099479,68.81,175.575654918448,68.81,146.542008351228,68.81,185.777483804227,68.81,113.421568124789,68.81,88.3468285540221,68.81,118.788849496936,68.81,96.1092068595281
68.89,130.604350384654,68.89,130.967442187259,68.89,146.398763699316,68.89,146.928602003363,68.89,210.770838308872,68.89,113.705546579483,68.89,100.35205892304,68.89,175.157479561091,68.89,146.129434410945,68.89,185.533418430118,68.89,113.306033458536,68.89,88.235539125222,68.89,118.556649445273,68.89,96.0355154687982
69.05,130.174475171159,69.05,130.811344091955,69.05,146.165177246772,69.05,146.436871800578,69.05,210.281501641626,69.05,113.491918820924,69.05,100.35205892304,69.05,175.079604845752,69.05,145.566048915875,69.05,185.164493562558,69.05,112.976488846954,69.05,88.0032436741306,69.05,118.073221229929,69.05,95.7265986103472
69.13,129.764144023444,69.13,130.089382155729,69.13,146.067852699335,69.13,145.827132757015,69.13,209.909598989694,69.13,113.453085120306,69.13,99.9637690336962,69.13,174.787574663231,69.13,144.808400684031,69.13,184.504311228675,69.13,112.821408475423,69.13,87.712862581056,69.13,117.821834034733,69.13,95.321139344025
