X,C9: Sample 57,X,D2: Sample 74,X,D6: Sample 78,X,E4: Sample 100,X,E7: Sample 103
72.88,6.14445990993189,72.88,5.9190404043485,72.88,5.77749584423863,72.88,5.47505662488462,72.88,6.55589148838616
72.96,6.12501566977347,72.96,5.9190404043485,72.96,5.75804336674059,72.96,5.45557237479093,72.96,6.53649549550262
73.07,6.16390473847172,73.07,5.95823955004507,73.07,5.73859030086116,73.07,5.45557237479093,73.07,6.53649549550262
73.19,6.10557084123365,73.19,5.93863997719678,73.19,5.73859030086116,73.19,5.39711962450986,73.19,6.4783069284706
73.28,6.10557084123365,73.28,5.89944141988162,73.28,5.73859030086116,73.28,5.45557237479093,73.28,6.53649549550262
73.4,6.08612660107523,73.4,5.87984184703334,73.4,5.75804336674059,73.4,5.39711962450986,73.4,6.49770350973554
73.49,6.08512936584647,73.49,5.93766690821805,73.49,5.69875084223586,73.49,5.41571634324609,73.49,6.4772454329883
73.63,6.06568831170151,73.63,5.89847477373712,73.63,5.73765001079056,73.63,5.3377927014333,73.63,6.45785261821272
73.72,6.02581826165099,73.72,5.93669415806926,73.72,5.71726333680512,73.72,5.3758733706893,73.72,6.49557451120679
73.81,6.0268056151266,73.81,5.89847477373712,73.81,5.65985108539617,73.81,5.25986847133552,73.81,6.41906698866156
73.92,6.04624666927156,73.92,5.83968568958823,73.92,5.65985108539617,73.92,5.27934952885996,73.92,6.43845980343714
74.03,6.0268056151266,74.03,5.87887841235416,74.03,5.65985108539617,74.03,5.31831164390885,74.03,6.43845980343714
74.1,6.00637980428697,74.1,5.81913584043853,74.1,5.67837054098446,74.1,5.3369182268754,74.1,6.39862573447348
74.24,6.02581826165099,74.24,5.83872899140842,74.24,5.6978172329891,74.24,5.27848462887162,74.24,6.41801537218242
74.33,5.98596127304193,74.33,5.81818266503469,74.33,5.63855399778539,74.33,5.31656936327203,74.33,6.3781905887547
74.45,5.9091892820327,74.45,5.85832214237831,74.45,5.63947774516379,74.45,5.31744036087414,74.45,6.37923550857592
74.57,5.9665259997004,74.57,5.83777260664324,74.57,5.61911049115208,74.57,5.23867066117756,74.57,6.35880412707159
74.64,5.94709131445115,74.64,5.79859272342613,74.64,5.63855399778539,74.64,5.21919598565394,74.64,6.30064415393
74.77,5.98596127304193,74.77,5.81818266503469,74.77,5.59966757261105,74.77,5.23867066117756,74.77,6.33941766538848
74.88,5.9665259997004,74.88,5.87695248986035,74.88,5.61911049115208,74.88,5.27762001222479,74.88,6.28125769224689
74.96,5.94611733945697,74.96,5.75847018994094,74.96,5.57931017405734,74.96,5.21834122050725,74.96,6.29961227640725
75.06,5.94611733945697,75.06,5.79764306854185,75.06,5.55986985175201,75.06,5.19886973441624,75.06,6.2608457030121
75.17,5.92765604110962,75.17,5.7594134283013,75.17,5.59966757261105,75.17,5.19972131013032,75.17,6.26187123056379
75.29,5.92668524909503,75.29,5.73888345664251,75.29,5.52098979513732,75.29,5.21834122050725,75.29,6.28022898970968
75.38,5.92668524909503,75.38,5.71929672334408,75.38,5.59875049636267,75.38,5.12098437804817,75.38,6.20269525492344
75.49,5.88782224436307,75.49,5.73888345664251,75.49,5.52098979513732,75.49,5.10151289195716,75.49,6.22207854162101
75.61,5.86742922553314,75.61,5.73794373444559,75.61,5.55895944240999,75.61,5.13961413237823,75.61,6.24044039856174
75.72,5.8868581339579,75.72,5.69877668236757,75.72,5.52008575226927,75.72,5.12014583467531,75.72,6.20167958515842
75.81,5.84800090500806,75.81,5.71836020840658,75.81,5.52008575226927,75.81,5.12014583467531,75.81,6.22105969791025
75.9,5.80914367605821,75.9,5.71836020840658,75.9,5.50064861324908,75.9,5.1006775369724,75.9,6.24044039856174
75.99,5.8285719965833,75.99,5.67919315632856,75.99,5.50064861324908,75.99,5.12014583467531,75.99,6.14353924690296
76.13,5.81009505890722,76.13,5.64095037814631,76.13,5.52098979513732,76.13,5.06256991977515,76.13,6.14454539483072
76.23,5.77028644710837,76.23,5.67919315632856,76.23,5.50064861324908,76.23,5.06174094156657,76.23,6.14353924690296
76.3,5.80724184476797,76.3,5.63818022736314,76.3,5.51827855444565,76.3,5.09900764745301,76.3,6.10277981558068
76.45,5.80724184476797,76.45,5.61860311269294,76.45,5.51827855444565,76.45,5.06008379933656,76.45,6.10277981558068
76.54,5.76745324590684,76.54,5.63725744827519,76.54,5.4590932005602,76.54,5.03979689624801,76.54,6.1598933763358
76.63,5.76839733712405,76.63,5.61860311269294,76.63,5.47941759100002,76.63,5.06008379933656,76.63,6.10277981558068
76.74,5.74991659774789,76.74,5.63910330860534,76.74,5.46088072289175,76.74,5.04144712443932,76.74,6.0650250812429
76.84,5.72955282948013,76.84,5.63818022736314,76.84,5.44055662755439,76.84,4.98223610310367,76.84,6.06403227962541
76.95,5.74803446465534,76.95,5.57853571659586,76.95,5.40081100192097,76.95,5.02033815744741,76.95,6.02429802107652
77.06,5.72955282948013,77.06,5.59902599802275,77.06,5.42112585197798,77.06,5.00169802716189,77.06,6.04465792394057
77.18,5.71013086951177,77.18,5.55987176868236,77.18,5.34340333737952,77.18,5.00169802716189,77.18,5.98653662000767
77.29,5.72861509579282,77.29,5.55896180603609,77.29,5.42023859733772,77.29,5.00087941864681,77.29,6.02429802107652
77.38,5.67128636186786,77.38,5.57944888335255,77.38,5.42112585197798,77.38,4.96277476675265,77.38,5.96716226432283
77.5,5.67035816442729,77.5,5.51981457252756,77.5,5.34252880328175,77.5,4.96196252865661,77.5,5.9468150448728
77.59,5.65001407967611,77.59,5.57762284869919,77.59,5.39992721677911,77.59,5.01951663263029,77.59,6.02331220893104
77.67,5.62967723943947,77.67,5.51800835048157,77.67,5.3796230700334,77.67,4.90198173558194,77.67,5.94486909754136
77.77,5.61210123306176,77.77,5.46109284084824,77.77,5.34252880328175,77.77,4.94250378985601,77.77,5.92744444772462
77.91,5.59176668143632,77.91,5.53848202121807,77.91,5.34165455540034,77.91,4.92223944721789,77.91,5.90710705727738
78,5.59176668143632,78,5.51891131372008,78,5.34165455540034,78,4.94169500180334,78,5.84900418769312
78.11,5.5908517981442,78.11,5.45930583402859,78.11,5.34078059359481,78.11,4.9214341069942,78.11,5.90614058033738
78.23,5.57235107786134,78.23,5.4601991912261,78.23,5.30280631031945,78.23,4.92223944721789,78.23,5.88773962992091
78.35,5.5908517981442,78.35,5.47887333951292,78.35,5.2825180537744,78.35,4.86307699275744,78.35,5.88677632173539
78.43,5.59176668143632,78.43,5.49934060622209,78.43,5.30280631031945,78.43,4.86387278346154,78.43,5.79090131810886
78.52,5.53351928319653,78.52,5.42105836374498,78.52,5.30280631031945,78.52,4.90278389263244,78.52,5.81026933298019
78.62,5.59176668143632,78.62,5.42105836374498,78.62,5.26395806523855,78.62,4.86387278346154,78.62,5.84900418769312
78.73,5.5529348867715,78.73,5.42105836374498,78.73,5.28338248153643,78.73,4.86387278346154,78.73,5.82963676033665
78.84,5.51320091555366,78.84,5.42017141047866,78.84,5.2825180537744,78.84,4.86307699275744,78.84,5.78995385388796
78.96,5.47348053148546,78.96,5.39972044287999,78.96,5.24281778646761,78.96,4.80393418823328,78.96,5.78900669965046
79.04,5.53261392991066,79.04,5.42017141047866,79.04,5.32135994279425,79.04,4.84362462134518,79.04,5.77058959528597
79.16,5.49378848861539,79.16,5.42017141047866,79.16,5.24367557733581,79.16,4.80472017223005,79.16,5.75122533668398
79.25,5.49288978282632,79.25,5.39972044287999,79.25,5.26223584764809,79.25,4.80393418823328,79.25,5.73092342699773
79.37,5.47348053148546,79.37,5.4388484645939,79.37,5.24281778646761,79.37,4.82338337751378,79.37,5.73092342699773
79.46,5.43466144148109,79.46,5.36059183384344,79.46,5.20398225142927,79.46,4.7455869140531,79.46,5.71156174879085
79.52,5.47258529423791,79.52,5.34015395596413,79.52,5.16430190992767,79.52,4.76425644496674,79.52,5.71062757120681
79.66,5.43377255344683,79.66,5.35971506056345,79.66,5.18371620788204,79.66,4.82259446953578,79.66,5.71062757120681
79.77,5.45407069282195,79.77,5.32146322480688,79.77,5.20398225142927,79.77,4.76503580967228,79.77,5.69220065790661
79.89,5.35702326147236,79.89,5.36059183384344,79.89,5.16514671639094,79.89,4.7261377247726,79.89,5.63411738525388
79.98,5.41436588943799,79.98,5.32059285136482,79.98,5.20313109306299,79.98,4.76425644496674,79.98,5.6912696470041
80.1,5.41436588943799,80.1,5.30103233399208,80.1,5.18371620788204,80.1,4.72536472220068,80.1,5.65255379859868
80.19,5.41436588943799,80.19,5.34015395596413,80.19,5.16430190992767,80.19,4.72536472220068,80.19,5.65255379859868
80.31,5.41348046574389,80.31,5.3001654439947,80.31,5.12463395933036,80.31,4.68570631617196,80.31,5.6129193192442
80.39,5.35527116882756,80.39,5.31972276259108,80.39,5.16345737977069,80.39,4.72459197245052,80.39,5.6129193192442
80.49,5.31559550362718,80.49,5.27974412957936,80.49,5.1237960531892,80.49,4.72381947539812,80.49,5.5732983878397
80.59,5.33586826556563,80.59,5.26104963254082,80.59,5.12463395933036,80.59,4.72459197245052,80.59,5.6129193192442
80.72,5.33586826556563,80.72,5.31972276259108,80.72,5.14404566955053,80.72,4.68570631617196,80.72,5.57420980213043
80.83,5.31559550362718,80.83,5.29929883747998,80.83,5.08497956762848,80.83,4.72381947539812,80.83,5.55394679389343
80.95,5.31646477517315,80.95,5.28060753826776,80.95,5.10522283624074,80.95,4.68570631617196,80.95,5.55485504357354
81.05,5.29706187191122,81.05,5.3001654439947,81.05,5.12463395933036,81.05,4.68570631617196,81.05,5.5354996978861
81.13,5.31559550362718,81.13,5.26018942167873,81.13,5.08497956762848,81.13,4.64606117240023,81.13,5.53459461291261
81.21,5.27679545503387,81.21,5.26018942167873,81.21,5.08497956762848,81.21,4.66550052801175,81.21,5.55394679389343
81.33,5.27593281068941,81.33,5.29843251430891,81.33,5.10355364453362,81.33,4.62586516860031,81.33,5.5530388411725
81.41,5.25739572425449,81.41,5.16241646921016,81.41,5.08497956762848,81.41,4.62662152327144,81.41,5.47653983107381
81.55,5.2961957728478,81.55,5.20152588501141,81.55,5.0655716183654,81.55,4.58774222501386,81.55,5.45718765009299
81.68,5.23799540644056,81.68,5.20152588501141,81.68,5.0655716183654,81.68,4.62662152327144,81.68,5.47653983107381
81.77,5.23713910508263,81.77,5.22022646982944,81.77,5.02593277782085,81.77,4.5869922262849,81.77,5.45629551544364
81.88,5.25739572425449,81.88,5.20152588501141,81.88,5.04616308206777,81.88,4.54886322027355,81.88,5.43783605614673
81.98,5.23713910508263,81.98,5.18112403452829,81.98,5.02593277782085,81.98,4.56755575512719,81.98,5.41759865470296
82.06,5.21774254574853,82.06,5.22022646982944,82.06,5.06474350464653,82.06,4.56755575512719,82.06,5.41759865470296
82.17,5.19834598641443,82.17,5.18112403452829,82.17,4.92890713463383,82.17,4.48981016396566,82.17,5.4369470850733
82.27,5.17894884014175,82.27,5.18112403452829,82.27,4.98712263793376,82.27,4.52868310628107,82.27,5.41759865470296
82.38,5.13931496534004,82.38,5.14118053811198,82.38,4.98630748222308,82.38,4.58624247273369,82.38,5.35867674645123
82.5,5.19749630580207,82.5,5.14118053811198,82.5,4.96690529065781,82.5,4.58624247273369,82.5,5.39736786895107
82.62,5.19749630580207,82.62,5.16072885349613,82.62,5.00570967378835,82.62,4.54737617770399,82.62,5.43605840460827
82.71,5.11992157641446,82.71,5.12163222272784,82.71,4.90869959622597,82.71,4.48907629502745,82.71,5.33933147862263
82.83,5.15870894110826,82.83,5.10208390734369,82.83,4.92810149436992,82.83,4.50850958925296,82.83,5.33933147862263
82.92,5.12075857520086,82.92,5.06381555474768,82.92,4.87069192480319,82.92,4.52868310628107,82.92,5.32085591591268
83.01,5.13847507075508,83.01,5.08170556331292,83.01,4.94669513818458,83.01,4.56606284590833,83.01,5.33845889625972
83.12,5.06174082279508,83.12,5.04343954803389,83.12,4.92810149436992,83.12,4.46964329422326,83.12,5.28129508829419
83.22,5.07947371034428,83.22,5.08087521926663,83.22,4.90709544603112,83.22,4.44875568300428,83.22,5.3182476532088
83.33,5.09886076156106,83.33,5.11995848670734,83.33,4.88769988837677,83.33,4.44875568300428,83.33,5.33758659905445
83.42,5.11908485120178,83.42,5.08170556331292,83.42,4.869099935287,83.42,4.50777278428659,83.42,5.31911678993918
83.54,5.1182483994287,83.54,5.08087521926663,83.54,4.88769988837677,83.54,4.46818262648005,83.54,5.22155233732969
83.63,5.09969404490173,83.63,5.06216044261996,83.63,4.869099935287,83.63,4.48834266595488,83.63,5.18372087220194
83.75,5.07947371034428,83.75,5.06133329222084,83.75,4.88769988837677,83.75,4.42932873952852,83.75,5.22155233732969
83.85,5.02131197004307,83.85,5.02224943812927,83.85,4.82951292208826,83.85,4.42932873952852,83.85,5.24089128317534
83.92,5.02131197004307,83.92,5.00270751108348,83.92,4.84890847974262,83.92,4.40990179605275,83.92,5.22155233732969
84.04,5.02131197004307,84.04,5.04179136517505,84.04,4.90709544603112,84.04,4.42932873952852,84.04,5.22155233732969
84.14,5.03987551218923,84.14,5.04096767764603,84.14,4.82872391491262,84.14,4.42860511124237,84.14,5.16269133612617
84.26,4.98253728095865,84.26,5.02224943812927,84.26,4.82951292208826,84.26,4.40990179605275,84.26,5.20221280483318
84.37,4.98253728095865,84.37,4.98316558403769,84.37,4.8101173644339,84.37,4.46818262648005,84.37,5.22155233732969
84.47,4.98253728095865,84.47,5.02224943812927,84.47,4.82951292208826,84.47,4.40990179605275,84.47,5.24089128317534
84.59,4.92357103558627,84.59,5.00189020876178,84.59,4.82872391491262,84.59,4.42860511124237,84.59,5.1820271225296
84.68,4.92357103558627,84.68,4.98235147431966,84.68,4.80933152594927,84.68,4.38975757192798,84.68,5.1820271225296
84.79,4.98090953274533,84.79,4.96200267414142,84.79,4.84732438680575,84.79,4.36962022196196,84.79,5.16184803469917
84.88,4.9615282286372,84.88,4.98153763056365,84.88,4.8085459441907,84.88,4.36962022196196,84.88,5.16184803469917
85,4.94295491950175,85,4.8846586819416,85,4.80933152594927,85,4.38975757192798,85,5.1240191767643
85.07,4.94214751098828,85.07,4.98153763056365,85.07,4.82793516549823,85.07,4.330779028211,85.07,5.06518430827314
85.18,4.94214751098828,85.18,4.92293158837852,85.18,4.8085459441907,85.18,4.35019962508648,85.18,5.10384956425986
85.31,4.84524274982525,85.31,4.88386079584523,85.31,4.71159925119386,85.31,4.38904052560783,85.31,5.0845169362665
85.43,4.90338548923122,85.43,4.98153763056365,85.43,4.76976720834604,85.43,4.330779028211,85.43,5.0845169362665
85.52,4.88400447835269,85.52,4.90339604549707,85.52,4.75037798703852,85.52,4.330779028211,85.52,5.06518430827314
85.63,4.88400447835269,85.63,4.86432525296379,85.63,4.71159925119386,85.63,4.29193783446004,85.63,5.0265184658272
85.72,4.86462346747417,85.72,4.90339604549707,85.72,4.76976720834604,85.72,4.31135843133552,85.72,5.10384956425986
85.84,4.88320682940963,85.84,4.86353081800495,85.84,4.71082975923711,85.84,4.310654306163,85.84,5.02569754169429
85.93,4.86303475961411,85.93,4.84320747960877,85.93,4.74882658991669,85.93,4.32936466536704,85.93,5.06353010046508
86.03,4.8824094409659,86.03,4.84320747960877,86.03,4.65191185128589,86.03,4.32936466536704,86.03,5.08285641473278
86.15,4.84445143139477,86.15,4.84399846564169,86.15,4.67205764986436,86.15,4.27181974908449,86.15,5.02569754169429
86.25,4.82507358579647,86.25,4.86353081800495,86.25,4.67205764986436,86.25,4.27181974908449,86.25,4.98703860046438
86.36,4.82428569004438,86.36,4.84320747960877,86.36,4.67129474038529,86.36,4.30995041094644,86.36,5.06353010046508
86.44,4.82507358579647,86.44,4.84399846564169,86.44,4.69144370455074,86.44,4.27181974908449,86.44,4.96770912984942
86.57,4.78631789459989,86.57,4.8049340540969,86.57,4.6332852473099,86.57,4.19415034174574,86.57,4.96770912984942
86.69,4.82428569004438,86.69,4.82367860985557,86.69,4.63252866905266,86.69,4.23229368639793,86.69,4.96689794285892
86.78,4.76616164598902,86.78,4.84320747960877,86.78,4.69067762948468,86.78,4.27112219523911,86.78,5.00555057139431
86.87,4.74678696463723,86.87,4.82367860985557,86.87,4.61314577995327,86.87,4.27112219523911,86.87,5.00555057139431
86.94,4.76616164598902,86.94,4.78462028408149,86.94,4.61314577995327,86.94,4.17405121627,86.94,4.92824472805584
87.06,4.74678696463723,87.06,4.74556225144126,87.06,4.61314577995327,87.06,4.19346547069059,87.06,4.92824472805584
87.18,4.78475501528737,87.18,4.76431344021984,87.18,4.61239261329532,87.18,4.23160269967362,87.18,4.94676327562275
87.27,4.74678696463723,87.27,4.80414944696853,87.27,4.65191185128589,87.27,4.19346547069059,87.27,4.96689794285892
87.38,4.66928853236393,87.38,4.72603308855422,87.38,4.55499681952125,87.38,4.23229368639793,87.38,4.92824472805584
87.51,4.72741228328545,87.51,4.78462028408149,87.51,4.63252866905266,87.51,4.25170794081852,87.51,4.88959180638661
87.6,4.70726923581933,87.6,4.72526149131528,87.6,4.57363316420318,87.6,4.17336973852041,87.6,4.86947034673244
87.72,4.68789771768082,87.72,4.76431344021984,87.72,4.61239261329532,87.72,4.19278082326681,87.72,4.86947034673244
87.81,4.70726923581933,87.81,4.70573580994898,87.81,4.53487342202506,87.81,4.19278082326681,87.81,4.85014689469538
87.91,4.70726923581933,87.91,4.6862098354967,87.91,4.51549369747899,87.91,4.15395865377401,87.91,4.85014689469538
88,4.62978316326531,88,4.70573580994898,88,4.51549369747899,88,4.13454756902761,88,4.81150057679322
88.11,4.70650082752096,88.11,4.68544486490651,88.11,4.51475659436154,88.11,4.1532805671508,88.11,4.7720748515436
88.21,4.66852619954232,88.21,4.72526149131528,88.21,4.55425314657113,88.21,4.17336973852041,88.21,4.88879350568352
88.33,4.66776411560508,88.33,4.70496765196499,88.33,4.51475659436154,88.33,4.1532805671508,88.33,4.81071515391095
88.46,4.60965904773125,88.46,4.6463995838277,88.46,4.51475659436154,88.46,4.13387265104377,88.46,4.81071515391095
88.55,4.62902740368919,88.55,4.66592207784803,88.55,4.49538003333564,88.55,4.13387265104377,88.55,4.8686754609429
88.64,4.66852619954232,88.64,4.64715817967812,88.64,4.49611397293292,88.64,4.13454756902761,88.64,4.81150057679322
88.73,4.59029069177331,88.73,4.66592207784803,88.73,4.4760031792716,88.73,4.1532805671508,88.73,4.7913948562082
88.82,4.59029069177331,88.82,4.6463995838277,88.82,4.4372500572198,88.82,4.11446473493673,88.82,4.75275455384085
88.93,4.59029069177331,88.93,4.62687679676922,88.93,4.49538003333564,88.93,4.11446473493673,88.93,4.75275455384085
89.07,4.59029069177331,89.07,4.6463995838277,89.07,4.4566266182457,89.07,4.11446473493673,89.07,4.7720748515436
89.19,4.5701763063824,89.19,4.62612163489608,89.19,4.47527264178519,89.19,4.0943887493557,89.19,4.75197884720565
89.28,4.55081140456313,89.28,4.58708272647617,89.28,4.43652584470842,89.28,4.07498400085371,89.28,4.71334485139981
89.37,4.5701763063824,89.37,4.62612163489608,89.37,4.4558992432468,89.37,4.05557925235172,89.37,4.75197884720565
89.47,4.53144620975354,89.47,4.58708272647617,89.47,4.41715244617004,89.47,4.07498400085371,89.47,4.71334485139981
89.59,4.55081140456313,89.59,4.58708272647617,89.59,4.47527264178519,89.59,4.03617450384973,89.59,4.69402799999205
89.68,4.57092233581537,89.68,4.58783151569042,89.68,4.4372500572198,89.68,4.07564919576081,89.68,4.7141142514735
89.77,4.51208101494395,89.77,4.66516054331599,89.77,4.41715244617004,89.77,4.05557925235172,89.77,4.67471085559397
89.89,4.51208101494395,89.89,4.62612163489608,89.89,4.4558992432468,89.89,4.07498400085371,89.89,4.67471085559397
90.02,4.53070674398824,90.02,4.56681776625314,90.02,4.3776908643673,90.02,4.03551585918527,90.02,4.69326200325576
90.12,4.51208101494395,90.12,4.52852421735115,90.12,4.37840535610296,90.12,4.05557925235172,90.12,4.67471085559397
90.21,4.47262063990941,90.21,4.52778522841228,90.21,4.3776908643673,90.21,4.01611427725451,90.21,4.65463431195315
90.33,4.49198267460236,90.33,4.5082688130206,90.33,4.3583206272843,90.33,3.99671298826625,90.33,4.59669262852798
90.43,4.45325860521647,90.43,4.54730135086146,90.43,4.41643163147582,90.43,4.03551585918527,90.43,4.63532031983059
90.53,4.49198267460236,90.53,4.5082688130206,90.53,4.3776908643673,90.53,3.97731140633549,90.53,4.59669262852798
90.64,4.43317314148608,90.64,4.52704648061845,90.64,4.39634368244208,90.64,3.97666247316428,90.64,4.63456402674529
90.71,4.43389657052353,90.71,4.48875239762892,90.71,4.3583206272843,90.71,3.99671298826625,90.71,4.57737892934793
90.83,4.41453482877309,90.83,4.5082688130206,90.83,4.33895009725879,90.83,3.95790982440473,90.83,4.57737892934793
90.92,4.43317314148608,90.92,4.46850708016014,90.92,4.35760952912354,90.92,3.99606088955712,90.92,4.57663208990767
91.06,4.45253201709358,91.06,4.4880200183831,91.06,4.37697660578281,91.06,3.99606088955712,91.06,4.61525347876432
91.15,4.43317314148608,91.15,4.4880200183831,91.15,4.33824215956956,91.15,3.99606088955712,91.15,4.59594263788864
91.24,4.41453482877309,91.24,4.5082688130206,91.24,4.31957986017578,91.24,3.99671298826625,91.24,4.55806493722537
91.34,4.39302216312562,91.34,4.50606284230799,91.34,4.29810545919304,91.34,3.93658106505962,91.34,4.55583460044317
91.46,4.3557379319508,91.46,4.46850708016014,91.46,4.29950800625102,91.46,3.93786564037861,91.46,4.55732124903199
91.55,4.3944556831658,91.55,4.44899384904246,91.55,4.29950800625102,91.55,3.97666247316428,91.55,4.55732124903199
91.65,4.35502737111362,91.65,4.46777812305081,91.65,4.31817053558845,91.65,3.97601375171679,91.65,4.51796300785748
91.78,4.41381455877329,91.78,4.46850708016014,91.78,4.31887508291029,91.78,3.91846751688048,91.78,4.49938931219438
91.87,4.3750968075583,91.87,4.42948061792479,91.87,4.26077356003777,91.87,3.91846751688048,91.87,4.51870015307005
92,4.33567165356087,92,4.48728787808647,92,4.29880661832178,92,3.89843303701285,92,4.51796300785748
92.1,4.29625936048466,92.1,4.38902223379094,92.1,4.25938364858449,92.1,3.91718926944389,92.1,4.497921561644
92.19,4.35502737111362,92.19,4.35071842144918,92.19,4.26007849094152,92.19,3.93722324794136,92.19,4.4600402287336
92.27,4.31561192101285,92.27,4.40852909947683,92.27,4.25938364858449,92.27,3.87840509261411,92.27,4.47861731297732
92.41,4.33425754017093,92.41,4.40781016126753,92.41,4.25868903285576,92.41,3.89716153243457,92.41,4.49718804540759
92.47,4.31561192101285,92.47,4.42803567236357,92.47,4.25938364858449,92.47,3.85901300419922,92.47,4.497921561644
92.6,4.29555873110428,92.6,4.40781016126753,92.6,4.21997382971007,92.6,3.89716153243457,92.6,4.45858555155528
92.67,4.31561192101285,92.67,4.38902223379094,92.67,4.2400228896798,92.67,3.87840509261411,92.67,4.40139973271231
92.79,4.27690709275562,92.79,4.40852909947683,92.79,4.16257956126187,92.79,3.83962091578433,92.79,4.44000852284482
92.92,4.29625936048466,92.92,4.40852909947683,92.92,4.18194032016656,92.92,3.83962091578433,92.92,4.42070398137898
93.02,4.29625936048466,93.02,4.40852909947683,93.02,4.20130137187041,93.02,3.87840509261411,93.02,4.44000852284482
93.11,4.27690709275562,93.11,4.33050192953241,93.11,4.20130137187041,93.11,3.8202291201686,93.11,4.38209519124648
93.23,4.25755453222743,93.23,4.38902223379094,93.23,4.18194032016656,93.23,3.8202291201686,93.23,4.42070398137898
93.34,4.19881200118907,93.34,4.3102920313834,93.34,4.16190073224013,93.34,3.838994754513,93.34,4.34277806999833
93.43,4.23820197169924,93.43,4.33050192953241,93.43,4.20130137187041,93.43,3.8202291201686,93.43,4.45931277151149
93.53,4.23751081025572,93.53,4.34929940043762,93.53,4.14254313066729,93.53,3.8002171953167,93.53,4.34277806999833
93.61,4.21816140572239,93.61,4.3102920313834,93.61,4.16190073224013,93.61,3.8002171953167,93.61,4.32347696944788
93.75,4.21816140572239,93.75,4.3102920313834,93.75,4.16190073224013,93.75,3.81960612129055,93.75,4.3620794633002
93.84,4.21816140572239,93.84,4.29078863960771,93.84,4.16190073224013,93.84,3.81960612129055,93.84,4.38138056385065
93.97,4.21747362463553,93.97,4.29008901648042,93.97,4.14186767931711,93.97,3.78021179644714,93.97,4.38066616949815
94.06,4.17946259665574,94.06,4.2712849550806,94.06,4.16190073224013,94.06,3.74205041739513,94.06,4.28487447559557
94.16,4.17946259665574,94.16,4.29078863960771,94.16,4.1038276347702,94.16,3.8002171953167,94.16,4.32347696944788
94.29,4.15943487593261,94.29,4.27058851207471,94.29,4.10315849607221,94.29,3.81898332557536,94.29,4.30347377024741
94.36,4.19881200118907,94.36,4.2712849550806,94.36,4.12318552909445,94.36,3.81960612129055,94.36,4.32347696944788
94.46,4.17878112550025,94.46,4.29008901648042,94.46,4.1225132340465,94.46,3.81898332557536,94.46,4.32277201641194
94.55,4.17878112550025,94.55,4.23158779596697,94.55,4.08380405080159,94.55,3.79959756101125,94.55,4.30347377024741
94.66,4.14008891906864,94.66,4.25108800766901,94.66,4.08380405080159,94.66,3.78021179644714,94.66,4.30347377024741
94.75,4.17878112550025,94.75,4.27058851207471,94.75,4.06444960553098,94.75,3.78021179644714,94.75,4.26487786332572

