X,C5: Sample 53,X,C6: Sample 54,X,C12: Sample 60,X,D1: Sample 73,X,D3: Sample 75,X,D9: Sample 81,X,D10: Sample 82,X,E5: Sample 101,X,G5: Sample 149,X,H5: Sample 173,X,H6: Sample 174,X,H7: Sample 175,X,H8: Sample 176,X,H11: Sample 179
39.63,50.1862628241975,39.63,73.8822724778464,39.63,32.7352816209744,39.63,20.1827002174119,39.63,131.977524137665,39.63,10.7850753635955,39.63,23.1601770827665,39.63,60.8909160623275,39.63,141.182530416784,39.63,52.2596929169917,39.63,16.2926032878877,39.63,14.8296299400347,39.63,79.716864280337,39.63,65.6202618447268
39.72,50.0944293265168,39.72,73.7752890180237,39.72,32.5523158418875,39.72,20.1518854527579,39.72,131.762878145417,39.72,10.7242291666785,39.72,23.1449699161389,39.72,60.7384199756753,39.72,140.862967707417,39.72,52.183644166712,39.72,16.3533396890986,39.72,14.8296299400347,39.72,79.671418084523,39.72,65.6958751027939
39.8,49.933280419127,39.8,73.946708904512,39.8,32.7452186514383,39.8,20.1948325472955,39.8,131.772175907925,39.8,10.6920721321638,39.8,23.1108086943147,39.8,60.759068500966,39.8,140.733639907939,39.8,52.220804794472,39.8,16.4417786329006,39.8,14.7665825142802,39.8,79.4010584045689,39.8,65.4886587162635
39.9,49.9179779322301,39.9,73.8855801372265,39.9,32.5775296679465,39.9,20.2102365095696,39.9,131.618877977941,39.9,10.7224907602647,39.9,23.1108086943147,39.9,60.4083880470856,39.9,140.368490910262,39.9,52.068735639057,39.9,16.4417786329006,39.9,14.7817438581522,39.9,79.5676403839447,39.9,65.594503069808
39.98,49.6658791550268,39.98,73.9586976705471,39.98,32.5523158418875,39.98,20.1981066770859,39.98,131.195586798092,39.98,10.6785938270009,39.98,23.0689359283071,39.98,60.3724330583219,39.98,140.117345989641,39.98,52.0619683806317,39.98,16.3988910673538,39.98,14.7689765775931,39.98,79.6259792699329,39.98,65.3934073080778
40.1,49.4894972290772,40.1,74.0231143285984,40.1,32.5470390845781,40.1,20.3950859018663,40.1,131.189655582031,40.1,10.646445112516,40.1,23.0651964347217,40.1,60.1644375500425,40.1,140.033777145748,40.1,51.8254235143875,40.1,16.4417786329006,40.1,14.7817438581522,40.1,79.6282156491723,40.1,65.2769626291469
40.2,49.404976207106,40.2,74.0569543655291,40.2,32.5722496793455,40.2,20.4533862401442,40.2,130.969135115965,40.2,10.6903392193385,40.2,23.0462559160518,40.2,60.1546864256422,40.2,139.95022063296,40.2,51.7105916689335,40.2,16.5605472660781,40.2,14.6883984833963,40.2,79.4184722371766,40.2,65.1756749210406
40.32,49.2592887796385,40.32,74.0144027736699,40.32,32.4755329863649,40.32,20.419273864066,40.32,130.748700875099,40.32,10.6429946360576,40.32,23.0729190127548,40.32,59.9772780037577,40.32,139.364790650796,40.32,51.6262039652065,40.32,16.5882170949662,40.32,14.6708618234012,40.32,79.4661582425164,40.32,65.0441864892521
40.45,49.0151090652337,40.45,74.1606485199703,40.45,32.3488632077316,40.45,20.5337234073405,40.45,130.346531727175,40.45,10.646445112516,40.45,23.0651964347217,40.45,59.8290042328531,40.45,139.394770089828,40.45,51.4148356877628,40.45,16.6543215781658,40.45,14.7059399063022,40.45,79.2496128614726,40.45,64.9140645398396
40.55,48.8847612198377,40.55,74.1027916657222,40.55,32.3741022323503,40.55,20.5149939475874,40.55,130.294754205816,40.55,10.6751323703309,40.55,23.0766585458201,40.55,59.651619842374,40.55,139.067933771388,40.55,51.4369108150763,40.55,16.6819806931993,40.55,14.597447930834,40.55,79.3427580489473,40.55,64.8430667202193
40.63,48.7776574831503,40.63,74.2555777471448,40.63,32.3436202801453,40.63,20.6690104491335,40.63,130.294754205816,40.63,10.6751323703309,40.63,23.0614581532898,40.63,59.5296625182287,40.63,138.885381484399,40.63,51.3912985692387,40.63,16.8185942210646,40.63,14.6580816325422,40.63,79.2821926014288,40.63,64.812828269448
40.76,48.731757462891,40.76,74.2861334876631,40.76,32.2674080208015,40.76,20.7306163118688,40.76,129.85026816444,40.76,10.5990990476467,40.76,23.0918607830581,40.76,59.5144178527105,40.76,138.794120098567,40.76,51.3000703881478,40.76,16.8337743218087,40.76,14.5671320023338,40.76,79.3730407727065,40.76,64.6011738717118
40.85,48.4642047768922,40.85,74.252337980885,40.85,32.2573951476402,40.85,20.7647846864596,40.85,129.779347098301,40.85,10.6160264844152,40.85,22.9131512643959,40.85,59.4630766422816,40.85,138.344961186487,40.85,51.0954908303927,40.85,16.866866368438,40.85,14.5694933464743,40.85,79.2193252288588,40.85,64.5814024229539
40.97,48.3264787048068,40.97,74.2217699072285,40.97,32.2116611175945,40.97,20.7955944560148,40.97,129.457430301368,40.97,10.5703985422639,40.97,23.0043776285887,40.97,59.2801146920028,40.97,138.208032157366,40.97,51.1106973769328,40.97,16.897229646333,40.97,14.5694933464743,40.97,79.2647566777794,40.97,64.4604363931848
41.05,48.1428451720309,41.05,74.2370539440567,41.05,32.1964176709172,41.05,20.8726142673855,41.05,129.457430301368,41.05,10.5247706001127,41.05,22.8979465628626,41.05,59.0971527417239,41.05,138.086320744825,41.05,51.0346609542184,41.05,16.9731387635741,41.05,14.5391715812336,41.05,79.2647566777794,41.05,64.4150713645111
41.13,48.0126386984167,41.13,74.3166966070127,41.13,32.2064404269758,41.13,20.9308390551743,41.13,129.329160338581,41.13,10.5534785006238,41.13,22.9702447298616,41.13,59.0418406004787,41.13,137.911818479333,41.13,50.9959813703989,41.13,17.0614629200149,41.13,14.5671320023338,41.13,79.3881895134174,41.13,64.2988041216617
41.27,47.8747164083284,41.27,74.5369961879501,41.27,32.1655320462307,41.27,21.0626248152703,41.27,129.241282015403,41.27,10.6108663937714,41.27,22.917211269251,41.27,58.9465098142771,41.27,137.699860813064,41.27,50.7970591867627,41.27,17.1014561110774,41.27,14.4411844242132,41.27,79.2716381324713,41.27,64.0814896127447
41.35,47.8059867872094,41.35,74.4574150360794,41.35,32.2317021298396,41.35,21.096837761827,41.35,128.925082152628,41.35,10.5365639427114,41.35,23.0729190127548,41.35,58.8493703182115,41.35,137.691749470888,41.35,50.698879436308,41.35,17.1497584508986,41.35,14.4586801013883,41.35,79.3299006906506,41.35,64.2128007336746
41.44,47.65300782426,41.44,74.4268642470666,41.44,32.1402637142337,41.44,21.0352400378075,41.44,128.741187207704,41.44,10.5669727122389,41.44,22.9817222147147,41.44,58.7121905618958,41.44,137.265882833609,41.44,50.7292826726088,41.44,17.2104653254196,41.44,14.4586801013883,41.44,79.3147617824028,41.44,63.9709470834896
41.53,47.5153263887236,41.53,74.6712853144398,41.53,32.201221428365,41.53,21.2508293052623,41.53,128.572622989553,41.53,10.5517683274751,41.53,23.0881187864963,41.53,58.6207373910187,41.53,136.870441565538,41.53,50.6228676567383,41.53,17.2256429662543,41.53,14.3980571474723,41.53,79.1330948834291,41.53,63.9407135328076
41.65,47.3240798958886,41.65,74.4148054550629,41.65,32.074108445663,41.65,21.3089721023738,41.65,128.567104881509,41.65,10.5348567871795,41.65,23.0387879134866,41.65,58.443606246752,41.65,136.954707570999,41.65,50.5386661727166,41.65,17.3138975905312,41.65,14.4108773973549,41.65,79.4078736076113,41.65,63.8699038003609
41.77,47.2858560998905,41.77,74.5949046530901,41.77,32.0945445064308,41.77,21.4972146681136,41.77,128.312103921304,41.77,10.5365639427114,41.77,23.1185183339793,41.77,58.3616237623515,41.77,136.642295562294,41.77,50.5164526408678,41.77,17.4684704643382,41.77,14.3980571474723,41.77,79.3601785071462,41.77,63.8802538090792
41.86,47.1175796095278,41.86,74.5643538640774,41.86,32.0488252986278,41.86,21.5896103319384,41.86,128.296773194531,41.86,10.5669727122389,41.86,22.9817222147147,41.86,58.1025101336842,41.86,136.551034209943,41.86,50.4100376249972,41.86,17.5140015424334,41.86,14.4435245934604,41.86,79.4812971507642,41.86,63.7744363816921
41.98,47.0410882836442,41.98,74.6101837364143,41.98,32.1555022205621,41.98,21.5588123921331,41.98,128.097562278104,41.98,10.5517683274751,41.98,23.0273215359392,41.98,58.0415413530995,41.98,136.231641609619,41.98,50.3036226091267,41.98,17.6050618542149,41.98,14.4132126554002,41.98,79.4510193342686,41.98,63.7139766579636
42.06,46.8499223160521,42.06,74.7202859755011,42.06,31.9826848450952,42.06,21.6476982390584,42.06,127.877614257637,42.06,10.5044538665978,42.06,23.1299699356359,42.06,58.0473770700298,42.06,135.920633916877,42.06,50.097879608611,42.06,17.6780816666591,42.06,14.3502633436382,42.06,79.66520072604,42.06,63.5827463575256
42.19,46.6586427206794,42.19,74.6254554421029,42.19,32.0793060001024,42.19,21.8667936345949,42.19,127.714441661482,42.19,10.5821770970026,42.19,23.0881187864963,42.19,57.7214589438474,42.19,135.638464952241,42.19,50.0907962662034,42.19,17.8023601186126,42.19,14.3071213332915,42.19,79.6629714273735,42.19,63.5174659561661
42.32,46.5515563399694,42.32,74.7782241424378,42.32,31.9726290781681,42.32,21.9283913586144,42.32,127.423275894958,42.32,10.5061560953884,42.32,23.1185183339793,42.32,57.7367011389936,42.32,135.714513619989,42.32,50.0603893410848,42.32,17.9085980712287,42.32,14.3980571474723,42.32,79.7083881521169,42.32,63.6988598826226
42.4,46.5362588125562,42.4,74.7782241424378,42.4,32.0640638049562,42.4,22.0361859923418,42.4,127.346651771634,42.4,10.5517683274751,42.4,23.1489178814622,42.4,57.5995250714958,42.4,135.258221613502,42.4,49.9539780140321,42.4,17.893420430394,42.4,14.3525887792797,42.4,79.7235270603647,42.4,63.4418894570967
42.49,46.360469687339,42.49,74.7355552068368,42.49,32.0131606080245,42.49,22.1557874440854,42.49,127.142168410953,42.49,10.5196548658611,42.49,23.2363492688284,42.49,57.4073159723324,42.49,134.932176169316,42.49,49.8698849048715,42.49,18.0270905610646,42.49,14.3502633436382,42.49,79.8922475572062,42.49,63.4618317488031
42.6,46.1463316266257,42.6,74.6591869208373,42.6,32.0283966453791,42.6,22.3559453063982,42.6,127.080870192402,42.6,10.5044538665978,42.6,23.1755618687656,42.6,57.5444735025047,42.6,134.962581856062,42.6,49.7786862857317,42.6,18.1940083394611,42.6,14.3351102912365,42.6,79.8771111017951,42.6,63.4920604009838
42.68,46.0086724985157,42.68,74.7508318146128,42.68,32.1045805203721,42.68,22.3097540374975,42.68,126.774438111171,42.68,10.5348567871795,42.68,23.1755618687656,42.68,57.3006415815296,42.68,134.688856910938,42.68,49.7634871305784,42.68,18.3002272350779,42.68,14.3502633436382,42.68,79.983073666113,42.68,63.4013818208822
42.77,45.9321972541325,42.77,74.888299155276,42.77,32.1350562833014,42.77,22.4483241559794,42.77,126.835721576841,42.77,10.5500587084979,42.77,23.2363492688284,42.77,57.2092032280813,42.77,134.673646691125,42.77,49.6266910459788,42.77,18.4216231565273,42.77,14.4260304497566,42.77,80.2101204972792,42.77,63.4316104730628
42.89,45.7101701993383,42.89,75.1143049544848,42.89,32.1097830127591,42.89,22.6059534119664,42.89,126.794981692132,42.89,10.5821770970026,42.89,23.3313114775423,42.89,57.1422629059281,42.89,134.391290409612,42.89,49.5891281119693,42.89,18.5156686608475,42.89,14.3980571474723,42.89,80.1625627771866,42.89,63.3360720297096
43.01,45.572488763802,43.01,74.9309854651371,43.01,31.9726290781681,43.01,22.7291470155965,43.01,126.51913189711,43.01,10.6125858665301,43.01,23.4073103462498,43.01,57.0203290335765,43.01,134.163144406369,43.01,49.6499345845709,43.01,18.6370824098894,43.01,14.3071213332915,43.01,80.2382646960612,43.01,63.4267726817557
43.14,45.5498099675559,43.14,74.8119308692766,43.14,32.1350562833014,43.14,22.848638036495,43.14,126.222842661497,43.14,10.5348567871795,43.14,23.4035178461937,43.14,56.919652130382,43.14,133.715609383191,43.14,49.5202932716857,43.14,18.6795864929282,43.14,14.4714905290166,43.14,80.300946606186,43.14,63.5071747270741
43.22,45.503924820926,43.22,74.9188449943878,43.22,32.1655320462307,43.22,23.0026046299071,43.22,126.238156151474,43.22,10.5652606298163,43.22,23.4643052462565,43.22,56.8434535025085,43.22,133.66997872375,43.22,49.3530988767794,43.22,18.7858053885451,43.22,14.3957243449532,43.22,80.3614924278303,43.22,63.4618317488031
43.35,45.2518648632268,43.35,75.0746944193961,43.35,32.0993797135488,43.35,23.1374259755479,43.35,126.095159025865,43.35,10.5331501847517,43.35,23.3997265748757,43.35,56.7580625060654,43.35,133.26821935759,43.35,49.329907189677,43.35,18.9648256290223,43.35,14.3024859464996,43.35,80.5300896202049,43.35,63.2399996629808
43.43,45.1674263691995,43.43,75.1479572288265,43.43,32.1807680835852,43.43,23.2489500729005,43.43,125.993007535913,43.43,10.595664472453,43.43,23.5098971793862,43.43,56.614861307108,43.43,133.320217432438,43.43,49.3227005664728,43.43,19.1196409453381,43.43,14.3805703704965,43.43,80.6642289124922,43.43,63.4013818208822
43.51,45.0071800373138,43.51,75.1357835762704,43.51,32.1603213655169,43.51,23.3837315116171,43.51,125.850050123347,43.51,10.5787485607651,43.51,23.5364783733499,43.51,56.3771347736043,43.51,132.994538754755,43.51,49.1171461130734,43.51,19.1468872470373,43.51,14.3782407786659,43.51,80.7116976606335,43.51,63.4817749546204
43.63,44.8389543794938,43.63,75.0594276616116,43.63,32.2669637250271,43.63,23.5992509299653,43.63,125.650888999089,43.63,10.563549102094,43.63,23.5364783733499,43.63,56.3009484895875,43.63,132.842490697515,43.63,49.2539200372836,43.63,19.3289507088637,43.63,14.3327880637472,43.63,80.9235810830457,43.63,63.6177744780734
43.71,44.739153935993,43.71,75.1785030679382,43.71,32.2874277215075,43.71,23.7878340718979,43.71,125.747858920352,43.71,10.6412702364082,43.71,23.6770657567515,43.71,56.2795910326846,43.71,132.696731196002,43.71,49.2163027921797,43.71,19.4534765021312,43.71,14.4108773973549,43.71,81.1032008722942,43.71,63.5374033792547
43.83,44.6860249804397,43.83,75.1663244670848,43.83,32.3126644325692,43.83,23.9379221944425,43.83,125.405780096571,43.83,10.5939480194363,43.83,23.7340077245841,43.83,56.2399994623741,43.83,132.492786066059,43.83,49.0867527271651,43.83,19.5716995328838,43.83,14.4236934935846,43.83,81.1960005189341,43.83,63.5119987098867
43.95,44.6248546958671,43.95,75.1052353102106,43.95,32.2669637250271,43.95,24.1534397689795,43.95,125.344491808073,43.95,10.6243469367786,43.95,23.7795922720126,43.95,56.1485796091767,43.95,132.355945764641,43.95,48.9803721888633,43.95,19.7385902713033,43.95,14.3630901809949,43.95,81.5289559682987,43.95,63.7386621238932
44.03,44.5564627643709,44.03,75.1083422081509,44.03,32.3378966554987,44.03,24.3188358522383,44.03,125.370144901395,44.03,10.6226261160891,44.03,23.8668931868868,44.03,55.9719025718707,44.03,132.136883571833,44.03,48.9876330915872,44.03,19.8264092855132,44.03,14.4365063599359,44.03,81.3795667909188,44.03,64.0154101968515
44.12,44.4413401545266,44.12,75.1663244670848,44.12,32.388839653718,44.12,24.4921110334567,44.12,125.390454336824,44.12,10.7155427668999,44.12,23.8555646739155,44.12,55.9809697843398,44.12,131.991033377363,44.12,49.0411626483026,44.12,20.0420281451397,44.12,14.4691462085032,44.12,81.6651693738655,44.12,64.0559968036985
44.26,44.2200733176498,44.26,75.2763009618877,44.26,32.3074307648606,44.26,24.5497118504134,44.26,124.987225194496,44.26,10.7290041720845,44.26,23.9732380596539,44.26,55.7433844264201,44.26,131.620006859165,44.26,48.9420503969292,44.26,20.1297980116539,44.26,14.4062091507085,44.26,81.788126072246,44.26,64.2722557582251
44.35,44.2884107554725,44.35,75.288495405588,44.35,32.4802484440474,44.35,24.7846003556355,44.35,124.992146838798,44.35,10.7003433082287,44.35,24.0682888742926,44.35,55.6609910790921,44.35,131.276416358629,44.35,48.949978802955,44.35,20.2240897631548,44.35,14.4691462085032,44.35,81.8467774142942,44.35,64.5546666398562
44.47,44.0977488769262,44.47,75.3526445092134,44.47,32.5054498364447,44.47,25.0884194403008,44.47,125.048488808055,44.47,10.8201852312583,44.47,24.1251600965408,44.47,55.6672104822615,44.47,131.17914186154,44.47,48.9876330915872,44.47,20.4483551601696,44.47,14.4668026474069,44.47,82.0453698323596,44.47,64.7104071051775
44.59,44.0141694506573,44.59,75.2030484697489,44.59,32.5915649802289,44.59,25.2074703404726,44.59,124.691313241414,44.59,10.6968776099912,44.59,24.1364431157574,44.59,55.4297144109265,44.59,131.005899464908,44.59,48.8429702466899,44.59,20.6118803703887,44.59,14.5098987603574,44.59,82.0774704377943,44.59,64.9416246708757
44.67,44.0284296707936,44.67,75.425940477121,44.67,32.5411864083929,44.67,25.3695789999932,44.67,124.609165100519,44.67,10.8219380556923,44.67,24.2354303710525,44.67,55.3867241442544,44.67,130.774663669933,44.67,48.949978802955,44.67,20.7551055814157,44.67,14.5449010406695,44.67,82.3008122658566,44.67,65.2497761347541
44.79,43.9142640593533,44.79,75.2457650177676,44.79,32.5816127195273,44.79,25.7040863107509,44.79,124.696200907936,44.79,10.7745942407932,44.79,24.2618897453878,44.79,55.2558785578556,44.79,130.58625343383,44.79,48.8660755521406,44.79,20.933776015887,44.79,14.5122489221262,44.79,82.5447258004656,44.79,65.5111626492366
44.87,43.8683937767165,44.87,75.4595313747099,44.87,32.7339347986669,44.87,25.9195689780033,44.87,124.588982210156,44.87,10.8201852312583,44.87,24.3530422301149,44.87,55.2406437690239,44.87,130.403834166589,44.87,48.8964640152459,44.87,21.1309784113515,44.87,14.5728424188246,44.87,82.7414359780431,44.87,65.6773590048462
44.94,43.7542725703783,44.94,75.4015110227155,44.94,32.7590910270566,44.94,26.0538742739211,44.94,124.430962930457,44.94,10.8792111176189,44.94,24.4250480562791,44.94,55.1555363074847,44.94,130.230717325859,44.94,48.7062406217265,44.94,21.3095590412455,44.94,14.540190141547,44.94,82.803689436407,44.94,65.8782133858045
45.07,43.5778746126323,45.07,75.3221085650933,45.07,32.8253250965305,45.07,26.3505361560209,45.07,124.497072041715,45.07,10.9417602840753,45.07,24.5505414311218,45.07,55.0882958807066,45.07,130.069391469264,45.07,48.8356870890353,45.07,21.4040266057167,45.07,14.6031396280519,45.07,82.9381535296714,45.07,66.0701820618913
45.13,43.5790477493618,45.13,75.2366645794836,45.13,32.8603773279357,45.13,26.480483322303,45.13,124.196447476584,45.13,10.96860111895,45.13,24.6033391562392,45.13,54.9333913949083,45.13,129.738522521574,45.13,48.667975626287,45.13,21.6093991377726,45.13,14.6286971085555,45.13,83.3045956431845,45.13,66.2602424241481
45.25,43.4402600776963,45.25,75.3526445092134,45.25,32.901487979613,45.25,26.9815945138809,45.25,124.466440234935,45.25,11.0481383400707,45.25,24.7632311766559,45.25,54.8902473129195,45.25,129.658937056896,45.25,48.8356870890353,45.25,21.8287700849085,45.25,14.7394756869406,45.25,83.4980357062628,45.25,66.3119255673465
45.37,43.417937599681,45.37,75.2946414668328,45.37,32.9113884386531,45.37,27.1003388269962,45.37,124.063426030784,45.37,11.0311546321004,45.37,24.7592209367893,45.37,54.7899642740862,45.37,129.166740395232,45.37,48.6910488507781,45.37,22.0072395553165,45.37,14.7219430367204,45.37,83.6358047738362,45.37,66.4220352859017
45.49,43.4109074932044,45.49,75.282449976958,45.49,33.0431061047181,45.49,27.2959772022424,45.49,124.119885387038,45.49,11.1205209526363,45.49,24.9678328648966,45.49,54.6897173961617,45.49,129.039452997618,45.49,48.7439221819914,45.49,22.1249916611751,45.49,14.7649899386239,45.49,83.7886632507443,45.49,66.6680428086729
45.61,43.1886159555694,45.61,75.340441651803,45.61,33.0636858502496,45.61,27.6081811870653,45.61,124.124679723111,45.61,11.2286826754976,45.61,25.0630158050452,45.61,54.6528770655795,45.61,128.877945603654,45.61,48.7214323926748,45.61,22.2954113405151,45.61,14.8128190235035,45.61,83.9686597562357,45.61,66.8450086940724
45.72,43.2261913846735,45.72,75.5053389779155,45.72,33.2518254433114,45.72,27.843528869916,45.72,124.037565443815,45.72,11.1697133928878,45.72,25.1886125112369,45.72,54.3570370778598,45.72,128.777207061646,45.72,48.6533526233781,45.72,22.5113933360904,45.72,14.9061089550567,45.72,84.3302931950891,45.72,66.855835550032
45.81,43.1803211020367,45.81,75.4900673188301,45.81,33.3584505300066,45.81,28.182145279961,45.81,123.960978552815,45.81,11.1545173178225,45.81,25.249380219884,45.81,54.5093812791517,45.81,128.457954908848,45.81,48.7597122442467,45.81,22.814782062231,45.81,14.936406164284,45.81,84.4513456120599,45.81,67.0824622514674
45.93,43.057996661313,45.93,75.3068369060078,45.93,33.3736853188384,45.93,28.459195740366,45.93,124.006933637036,45.93,11.3064854425266,45.93,25.4620699654182,45.93,54.3265675001963,45.93,128.093116374366,45.93,48.8508813205879,45.93,22.966475503545,45.93,14.9969996609824,45.93,84.6329316115668,45.93,67.158009401313
46,43.0357360883044,46,75.4931113926559,46,33.5510353555014,46,28.7008127247247,46,123.864329412153,46,11.3806271115861,46,25.442758468758,46,54.3330019971594,46,128.087560634372,46,48.7214323926748,46,23.2509280214556,46,15.1157392866496,46,84.7553877886621,46,67.0867056779253
46.11,42.9440066933741,46.11,75.5541733907118,46.11,33.5814963123921,46.11,29.0393742981041,46.11,123.956224696356,46.11,11.4110161831252,46.11,25.6706036983428,46.11,54.287305032181,46.11,127.905170908713,46.11,48.7670077055198,46.11,23.3874309310797,46.11,15.1005935960548,46.11,84.9672025848645,46.11,67.2528751191454
46.23,42.8675686029557,46.23,75.4015110227155,46.23,33.7185614023291,46.23,29.4241046992818,46.23,123.787754923889,46.23,11.4110161831252,46.23,25.7465514937997,46.23,54.1959111022244,46.23,127.585985202382,46.23,48.7062406217265,46.23,23.6604367503279,46.23,15.1611772800411,46.23,85.3000501944075,46.23,67.1622405934147
46.31,43.0051608521371,46.31,75.462580393628,46.31,33.7947119513415,46.31,29.7011102932156,46.31,123.818381770052,46.31,11.5173770119051,46.31,25.8984489279277,46.31,54.1197531803554,46.31,127.433986391476,46.31,48.7670077055198,46.31,23.8576072101819,46.31,15.2066161950398,46.31,85.4362194822721,46.31,67.1622405934147
46.42,42.8300573251163,46.42,75.4045689424322,46.42,33.9110567369402,46.42,30.019421426968,46.42,123.660527593089,46.42,11.530704227152,46.42,25.9246304626734,46.42,54.0196111352351,46.42,127.276578819092,46.42,48.7743044901046,46.42,24.0660463005529,46.42,15.3707332904338,46.42,85.4677658535333,46.42,67.287299339801
46.5,42.6841134995234,46.5,75.4167802086577,46.5,34.0993067745345,46.5,30.3936224348357,46.5,123.695867012542,46.5,11.6693214479936,46.5,26.0959143020441,46.5,53.936965320442,46.5,127.114785939432,46.5,48.8581620176382,46.5,24.3884491962997,46.5,15.4186604714028,46.5,85.96575278635,46.5,67.4341515434633
46.61,42.7383427827435,46.61,75.5266805362438,46.61,34.1394640220868,46.61,30.6502754265515,46.61,123.752407997874,46.61,11.7433914414382,46.61,26.2587492348804,46.61,53.9586917140906,46.61,126.835856588629,46.61,48.9110119762038,46.61,24.5513099603973,46.61,15.4313071648859,46.61,86.1333532851809,46.61,67.5440617257985
46.73,42.7994833537711,46.73,75.5114138226438,46.73,34.1851462162824,46.73,31.0657165395391,46.73,123.90551743364,46.73,11.8041597434959,46.73,26.3043116395559,46.73,53.9282320035184,46.73,126.516707820596,46.73,48.9413905984856,46.73,24.7636120053036,46.73,15.5524558352478,46.73,86.2997538289242,46.73,67.3628146532332
46.84,42.6091588034962,46.84,75.3923616299922,46.84,34.3470874428712,46.84,31.3837533816893,46.84,123.502724526431,46.84,11.9237647647601,46.84,26.3607914066837,46.84,53.8433682509614,46.84,126.268316264977,46.84,48.9182805812921,46.84,24.9870335754715,46.84,15.5953622371066,46.84,86.437024716757,46.84,67.3066103227893
46.95,42.6466282403707,46.95,75.4503617115694,46.95,34.4440095261698,46.95,31.8658220734428,46.95,123.629905705936,46.95,11.9560786557243,46.95,26.5776823817779,46.95,53.836856557633,46.95,126.151972689983,46.95,49.0021478430491,46.95,25.3095352351799,46.95,15.6584603459034,46.95,86.7535607608066,46.95,67.5742707998365
47.07,42.6772022117159,47.07,75.4198282843694,47.07,34.6115084476661,47.07,32.2043288279146,47.07,123.55334361639,47.07,12.016846957782,47.07,26.7447408464235,47.07,53.6388684389135,47.07,125.878425027854,47.07,49.0477194623031,47.07,25.5673314968811,47.07,15.7947531759718,47.07,86.67792750077,47.07,67.3930237272712
47.18,42.6091588034962,47.18,75.3923616299922,47.18,34.7581532603843,47.18,32.6144890974602,47.18,123.74767470536,47.18,12.1667967790365,47.18,26.8467043406145,47.18,53.614957405291,47.18,125.675715786965,47.18,49.1309001963446,47.18,25.8512708593717,47.18,15.8073369360895,47.18,87.1327601726157,47.18,67.4878206826361
47.25,42.5174627941065,47.25,75.407618501581,47.25,34.9256287505665,47.25,32.9683269055765,47.25,123.686440845863,47.25,12.1667967790365,47.25,26.9681825740972,47.25,53.5845026258683,47.25,125.462989300107,47.25,49.0094053793058,47.25,26.0483774790249,47.25,15.9738892749836,47.25,87.2688780008778,47.25,67.5029227743683
47.37,42.6160579548568,47.37,75.3740355152323,47.37,35.0683267037906,47.37,33.4506521668773,47.37,123.55334361639,47.37,12.3358777792112,47.37,27.1547969597564,47.37,53.6388684389135,47.37,125.012195678889,47.37,49.2907558122199,47.37,26.3862126558641,47.37,16.0521937549443,47.37,87.3132616284029,47.37,67.4232328013092
47.48,42.6855758298889,47.48,75.3923616299922,47.48,35.1539990586554,47.48,33.8606106680339,47.48,123.732373610955,47.48,12.3490703290894,47.48,27.2566940696001,47.48,53.4931419728348,47.48,124.961561528159,47.48,49.3587103487616,47.48,26.6851823470631,47.48,16.1555824005739,47.48,87.8436124611452,47.48,67.4425217779091
47.55,42.6550104934257,47.55,75.2092202071713,47.55,35.4584952595971,47.55,34.399056622375,47.55,123.74767470536,47.55,12.4857759522835,47.55,27.3933573125953,47.55,53.4474598037007,47.55,124.688058150904,47.55,49.3435234966318,47.55,26.9884237255951,47.55,16.2615715926827,47.55,87.8436124611452,47.55,67.4123175944448
47.64,42.6397241399594,47.64,75.1939559651131,47.64,35.5193937627385,47.64,34.7836624548621,47.64,123.74767470536,47.64,12.5465344165069,47.64,27.6059437605356,47.64,53.4322324139893,47.64,124.460133756212,47.64,49.328336644502,47.64,27.3371501132057,47.64,16.4281239315768,47.64,88.0553586755778,47.64,67.276406139325
47.77,42.7703477098128,47.77,75.4106744427742,47.77,35.6354217190425,47.77,35.2394815547838,47.77,123.804181631604,47.77,12.6811870710963,47.77,27.7077531944221,47.77,53.4692583975321,47.77,124.227296002395,47.77,49.5936785887645,47.77,27.5297999091728,47.77,16.531434992418,47.77,88.3889133588166,47.77,67.4768967880614
47.88,42.7925545075102,47.88,75.2092202071713,47.88,35.9304632654863,47.88,35.8144004843707,47.88,123.655816545645,47.88,12.8047560468392,47.88,27.8185320510934,47.88,53.3408680757212,47.88,124.019482874661,47.88,49.6017073533086,47.88,27.8223352132865,47.88,16.685522833266,47.88,88.433471124553,47.88,67.3821134109806
48,42.761989171047,48,75.2244844492295,48,35.9609106744397,48,36.2451601960314,48,123.732373610955,48,13.002219212948,48,28.0311184990338,48,53.4017776345666,48,123.897929093868,48,49.6776452991925,48,28.0497657865312,48,16.7460878226685,48,88.5998447295649,48,67.4123175944448
48.11,42.9078731450175,48.11,75.3038567821113,48.11,36.198648141037,48.11,36.8084152278066,48.11,123.697032353505,48.11,13.0153017702747,48.11,28.1632223730192,48.11,53.3626839229886,48.11,123.756340289553,48.11,49.8670050485085,48.11,28.4393749502427,48.11,16.8493474163859,48.11,88.8728242594785,48.11,67.3108154070086
48.22,42.8536888656713,48.22,75.2092202071713,48.22,36.20450837224,48.22,37.3374379595163,48.22,123.74767470536,48.22,13.0933569092832,48.22,28.3196299945366,48.22,53.2495074226877,48.22,123.366112876722,48.22,49.8447043578555,48.22,28.7623814598567,48.22,16.9580625216515,48.22,88.8569635534181,48.22,67.1857935889322
