X,C10: Sample 58,X,D7: Sample 79,X,E11: Sample 107,X,F4: Sample 124,X,G6: Sample 150
48.33,6.98461347936268,48.33,5.70362092282111,48.33,9.62178685844377,48.33,8.71365435321901,48.33,9.63153917453069
48.41,7.06184201756233,48.41,5.75018039076365,48.41,9.75973875890211,48.41,8.82171754879038,48.41,9.64826870151057
48.51,7.06069895475599,48.51,5.77966909125291,48.51,9.74300684856918,48.51,8.80505548776215,48.51,9.64670698757377
48.63,7.01504766952,48.63,5.7644593654506,48.63,9.80361638305211,48.63,8.77458813586125,48.63,9.66187480061686
48.74,7.04548185967733,48.74,5.8405075338824,48.74,9.84907376420419,48.74,8.80505548776215,48.74,9.69221042670303
48.78,7.09113268433354,48.78,5.9165557023142,48.78,9.86422591753504,48.78,8.83552283966303,48.78,9.67704261365995
48.93,7.10634977941221,48.93,5.9165557023142,48.93,9.9854449865009,48.93,8.89645754346482,48.93,9.75288167887538
49.03,7.1520010646482,49.03,5.99260433132578,49.03,10.0005980609913,49.03,8.9573922472666,49.03,9.75288167887538
49.15,7.1508435956298,49.15,6.02204856537987,49.15,10.0898787071364,49.15,8.89501775425241,49.15,9.81196472050701
49.22,7.18127239985866,49.22,6.05246309394653,49.22,10.1353287315348,49.22,8.94071184642386,49.22,9.85746079542861
49.33,7.19532255212341,49.33,6.0666885345473,49.33,10.2397213004768,49.33,8.90880763738015,49.33,9.8103770239503
49.43,7.14968650119686,49.43,6.11230248479945,49.43,10.2548685501981,49.43,8.96972262121306,49.43,9.84070283268175
49.57,7.21170166459276,49.57,6.15891348342462,49.57,10.3171288291283,49.57,9.04732985980647,49.57,9.85746079542861
49.65,7.21170166459276,49.65,6.20453481576938,49.65,10.377728554656,49.65,9.07779228091728,49.65,9.90295594933975
49.76,7.27255973355571,49.76,6.25015660861937,49.76,10.4989280057113,49.76,9.09302395197792,49.76,9.93328666595414
49.86,7.28777436592276,49.86,6.2653638729027,49.86,10.5443780301097,49.86,9.18441121531036,49.86,9.90295594933975
49.94,7.31701945531208,49.94,6.34037361735234,49.94,10.6184089895407,49.94,9.10678087440641,49.94,9.99233095547757
50.08,7.34863289539094,50.08,6.40222833044221,50.08,10.6958778044341,50.08,9.19964196536053,50.08,9.94845202426134
50.18,7.36265596666935,50.18,6.46201158540926,50.18,10.7547369996172,50.18,9.24383912759975,50.18,10.0529825729405
50.29,7.3790616996198,50.29,6.44785012329221,50.29,10.8322269566188,50.29,9.27579755763233,50.29,10.0242788157973
50.4,7.3790616996198,50.4,6.53909324848696,50.4,10.9079773042862,50.4,9.24533513652151,50.4,10.0546095324117
50.51,7.39307984714349,50.51,6.53803514278332,50.51,10.9516549294405,50.51,9.33521160334912,50.51,10.0378196685748
50.61,7.47034903331685,50.61,6.63033637368171,50.61,11.07462677974,50.61,9.35195407091459,50.61,10.0849402490261
50.72,7.52998892078458,50.72,6.72049186465335,50.72,11.0728347689342,50.72,9.42658407909849,50.72,10.1136341904034
50.83,7.51477675033216,50.83,6.70528706109239,50.83,11.2243100287321,50.83,9.42658407909849,50.83,10.2046116165977
50.9,7.59083714216356,50.9,6.76610627533621,50.9,11.2697526987576,50.9,9.44181328548744,50.9,10.2197745209635
51,7.55918963141544,51,6.82582052744585,51,11.3739448443803,51,9.42505898864725,51,10.1878002008726
51.1,7.60358860432979,51.1,6.85511615207961,51.1,11.402390614784,51.1,9.5148773065286,51.1,10.2316262194329
51.22,7.63523817808748,51.22,6.87142755835025,51.22,11.4648154804449,51.22,9.47073829547906,51.22,10.2939224386882
51.32,7.61879585334241,51.32,6.9007153453113,51.32,11.5992439171755,51.32,9.57577258315225,51.32,10.2619412965984
51.43,7.72649551338148,51.43,7.008247730351,51.43,11.5708309156161,51.43,9.60777437454957,51.43,10.3545642435613
51.53,7.67962438911111,51.53,6.99191465233819,51.53,11.7355278224283,51.53,9.65189121865006,51.53,10.3832052875142
51.64,7.75817009627879,51.64,7.03979135814125,51.64,11.7999156476193,51.64,9.71592979187412,51.64,10.386565548125
51.75,7.7569149320503,51.75,7.084259448525,51.75,11.858586702204,51.75,9.69913206750073,51.75,10.3848851459978
51.86,7.83423048811019,51.86,7.20704327645032,51.86,11.9816863277213,51.86,9.71592979187412,51.86,10.4168913568565
51.91,7.83423048811019,51.91,7.20704327645032,51.91,12.0422762474681,51.91,9.74638728379058,51.91,10.4320542612222
52.02,7.86338243703494,52.02,7.22107962052576,52.02,12.100908091472,52.02,9.77526301793714,52.02,10.4758478533075
52.13,7.90901110468193,52.13,7.28188899506496,52.13,12.1766330077176,52.13,9.80571558225419,52.13,10.5213292069623
52.26,7.93943052335075,52.26,7.32749556561313,52.26,12.2220683257498,52.26,9.83616814657125,52.26,10.5516501093989
52.37,7.93943052335075,52.37,7.38830494015233,52.37,12.3129389618144,52.37,9.83616814657125,52.37,10.5971314630537
52.48,8.01547860966657,52.48,7.37310259651753,52.48,12.4189543969856,52.48,9.89707327520535,52.48,10.5819710118355
52.58,7.99897523753072,52.58,7.44790888606382,52.58,12.4472311266981,52.58,9.91069660458233,52.58,10.6560492670747
52.68,8.03198824356098,52.68,7.48072881968608,52.68,12.5572919466085,52.68,9.92913223528932,52.68,10.6594978267081
52.77,8.04589802833539,52.77,7.49472042488349,52.77,12.5855499492957,52.77,10.0188835324736,52.77,10.7335746033058
52.88,8.06110819802602,52.88,7.54032745578789,52.88,12.6461300664346,52.88,9.97320514635421,52.88,10.7032537008693
53.02,8.15104680709334,53.02,7.56950750181791,53.02,12.7803683343424,53.02,10.017262878392,53.02,10.7166803419691
53.08,8.2118758031438,53.08,7.55430761731343,53.08,12.8863666204623,53.08,10.0477105167038,53.08,10.8227863340204
53.19,8.22708259187465,53.19,7.63030657955408,53.19,12.9772225572975,53.19,10.017262878392,53.19,10.777312337427
53.29,8.24229030116903,53.29,7.64550646405856,53.29,13.0075072558669,53.29,10.0629347961415,53.29,10.777312337427
53.39,8.28791158792511,53.39,7.63030657955408,53.39,13.128648811835,53.39,10.0933824344533,53.39,10.807628335156
53.5,8.33353287468119,53.5,7.70630554179473,53.5,13.1740758596891,53.5,10.1238291522016,53.5,10.8834183294783
53.59,8.34739031055102,53.59,7.72025659799154,53.59,13.2779263091365,53.59,10.1221917869821,53.59,10.942280302241
53.73,8.37915508200079,53.73,7.75190519530817,53.73,13.3406453840748,53.73,10.1390534316393,53.73,10.9440503249362
53.83,8.47039765551296,53.83,7.70630554179473,53.83,13.3557877333595,53.83,10.1695010699511,53.83,10.9137343272073
53.93,8.45382337675028,53.93,7.78104630266998,53.93,13.5353092155483,53.93,10.1374136041394,53.93,10.9574358495449
54.03,8.48423203530895,54.03,7.72025659799154,54.03,13.5958706573984,54.03,10.1982990319394,54.03,11.0483691333684
54.13,8.56025644294954,54.13,7.78104630266998,54.13,13.6867109793443,54.13,10.2135199286821,54.13,11.0029024914567
54.21,8.54643344029427,54.21,7.81270473332609,54.21,13.704068210852,54.21,10.1847244288252,54.21,11.0198403192586
54.34,8.62107468048152,54.34,7.8266381209715,54.34,13.7775522217048,54.34,10.2439626425821,54.34,11.0332135860645
54.43,8.68329822112604,54.43,7.76710461953089,54.43,13.8857791639589,54.43,10.2303963465747,54.43,11.080471394153
54.57,8.68189383842814,54.57,7.8266381209715,54.57,13.9895145069363,54.57,10.2439626425821,54.57,11.0483691333684
54.67,8.69850500985689,54.67,7.82790415754882,54.67,14.0674910376293,54.67,10.1847244288252,54.67,11.0956293930175
54.77,8.74271299637475,54.77,7.8266381209715,54.77,14.1409162707323,54.77,10.1982990319394,54.77,11.1696125913852
54.87,8.7883269046274,54.87,7.87222993927302,54.87,14.2014767921677,54.87,10.2135199286821,54.87,11.1696125913852
54.97,8.80210763571238,54.97,7.85576243110934,54.97,14.3354201339337,54.97,10.1966498891464,54.97,11.167806379776
55.08,8.75650110357685,55.08,7.84056700234664,55.08,14.426246686572,55.08,10.2270876802272,55.08,11.1375001867035
55.18,8.89188373478112,55.18,7.82410727598493,55.18,14.4693192432652,55.18,10.2406501243468,55.18,11.1508501056677
55.24,8.90852349087247,55.24,7.90134687686586,55.24,14.5473481432458,55.24,10.1966498891464,55.24,11.228418765921
55.37,8.90852349087247,55.37,7.85576243110934,55.37,14.6684495999197,55.37,10.2270876802272,55.37,11.2435718624573
55.47,8.93892815238475,55.47,7.85576243110934,55.47,14.7744136045757,55.47,10.2270876802272,55.47,11.2587249589935
55.61,8.90996430010599,55.61,7.91782267798916,55.61,14.7768031264267,55.61,10.2135199286821,55.61,11.2605458752088
55.71,8.95557912877327,55.71,7.88742782564994,55.71,14.8979250897123,55.71,10.2135199286821,55.71,11.215079233297
55.8,8.99973747540932,55.8,7.91654230562856,55.8,14.9409283375687,55.8,10.2423061156347,55.8,11.2738780555298
55.9,8.95413094327379,55.9,7.85576243110934,55.9,15.0166174381892,55.9,10.1966498891464,55.9,11.2132656693848
56,8.98598778733195,56,7.85703297331072,56,15.0190461325833,56,10.1678563180394,56,11.2605458752088
56.09,9.00119303702591,56.09,7.87222993927302,56.09,15.2007276968897,56.09,10.1830772147821,56.09,11.3363236117285
56.22,8.99973747540932,56.22,7.85576243110934,56.22,15.2134079954836,56.22,10.1357743069848,56.22,11.2587249589935
56.29,8.99973747540932,56.29,7.87095693960625,56.29,15.3345094521574,56.29,10.1509927423923,56.29,11.3041842486023
56.42,9.01493934603256,56.42,7.91654230562856,56.42,15.4404734568135,56.42,10.1509927423923,56.42,11.3041842486023
56.55,8.98453468452028,56.55,7.90134687686586,56.55,15.3950601804944,56.55,10.1205549513115,56.55,11.2738780555298
56.62,9.02868213010884,56.62,7.8392993278111,56.62,15.5136529610749,56.62,10.1797843846399,56.62,11.226603338473
56.72,9.01493934603256,56.72,7.84056700234664,56.72,15.5767132857709,56.72,10.1662120980656,56.72,11.1981125728485
56.85,9.0301421369216,56.85,7.84056700234664,56.85,15.6675398384092,56.85,10.0901180804965,56.85,11.2738780555298
56.94,9.01348179722965,56.94,7.82410727598493,56.94,15.7255467055513,56.94,10.0732698002112,56.94,11.2417539850341
57.04,9.02868213010884,57.04,7.88487732352362,57.04,15.8012226485284,57.04,10.0884866951965,57.04,11.2720552781562
57.13,9.04388154287103,57.13,7.8392993278111,57.13,15.8314944979064,57.13,10.0428369303578,57.13,11.2872059247173
57.26,9.07428128851242,57.26,7.82410727598493,57.26,15.8769004317395,57.26,10.058053825343,57.26,11.211452691912
57.37,8.96933281389704,57.37,7.77978804809323,57.37,15.9702944003596,57.37,9.96836691617325,57.37,11.2738780555298
57.46,8.98308205158827,57.46,7.80891522415876,57.46,16.0433882423828,57.46,10.0124040605043,57.46,11.1811513987898
57.59,8.98308205158827,57.59,7.79372225221558,57.59,16.0887941762159,57.59,9.9667552157826,57.59,11.226603338473
57.69,9.02868213010884,57.69,7.8392993278111,57.69,16.149334194504,57.69,9.90588947607566,57.69,11.1963020453509
57.78,9.01348179722965,57.78,7.76333722844624,57.78,16.1342001100489,57.78,9.93632234592913,57.78,11.1508501056677
57.9,8.95123597691644,57.9,7.77727275936122,57.9,16.2223891177122,57.9,9.96514403647193,57.9,11.1338993137043
57.97,9.01348179722965,57.97,7.76333722844624,57.97,16.3309579298363,57.97,9.95153832079736,57.97,11.1660007522288
58.1,8.96643293261223,58.1,7.67094282780851,58.1,16.3585830589384,58.1,9.88907370094476,58.1,11.0733065241923
58.19,8.98162988830802,58.19,7.76208224344325,58.19,16.4493802463803,58.19,9.88907370094476,58.19,11.1036029189483
58.3,8.95268322606388,58.3,7.74814517662007,58.3,16.4823098157905,58.3,9.86023971123696,58.3,11.1205488125456
58.39,8.9360381012524,58.39,7.70132247969205,58.39,16.5401774338221,58.39,9.88907370094476,58.39,11.1187511163263
58.52,8.93748289318469,58.52,7.68737512908137,58.52,16.5428516743126,58.52,9.84502373636873,58.52,11.0750968728624
58.61,8.89044631419677,58.61,7.68613242375821,58.61,16.6158411433781,58.61,9.79778985029311,58.61,11.0884547215703
58.74,8.87524843853272,58.74,7.67094282780851,58.74,16.6309746212639,58.74,9.7217204347342,58.74,11.0430110494046
58.84,8.89188373478112,58.84,7.68737512908137,58.84,16.7093394849559,58.84,9.73850823182308,58.84,11.0144952067351
58.94,8.89044631419677,58.94,7.625372660007,58.94,16.7217718087058,58.94,9.73693394985867,58.94,11.0127146546487
59.03,8.87524843853272,59.03,7.64056271594084,59.03,16.7217718087058,59.03,9.70650599964146,59.03,11.0430110494046
59.13,8.91939927693764,59.13,7.62414017695221,59.13,16.7493293058364,59.13,9.70493714462293,59.13,10.9352059332077
59.22,8.90564326989256,59.22,7.59499254813933,59.22,16.7974355182618,59.22,9.70650599964146,59.22,10.9521218651368
59.32,8.84485452714114,59.32,7.57980295218963,59.32,16.9033661835894,59.32,9.67607804942424,59.32,10.9521218651368
59.45,8.81303502151336,59.45,7.5937649753984,59.45,16.9006341056545,59.45,9.62888002410451,59.45,10.8897686862478
59.56,8.82965665147709,59.56,7.61018260407317,59.56,16.9336312994245,59.56,9.66086453429976,59.56,10.9369736677588
59.66,8.78122580014725,59.66,7.53179767359808,59.66,16.9432849920159,59.66,9.56648773578656,59.66,10.872865564453
59.78,8.79926182011726,59.78,7.54942284032196,59.78,16.9336312994245,59.78,9.63043658408254,59.78,10.8460844834909
59.88,8.75367003306163,59.88,7.48866261658662,59.88,17.0092950089805,59.88,9.53915273343089,59.88,10.8612326808689
59.98,8.75225518417961,59.98,7.51782743142367,59.98,16.9611545538704,59.98,9.47676486324811,59.98,10.8291856903014
60.07,8.78264510284648,60.07,7.45707748822584,60.07,17.1124593536884,60.07,9.50718789541939,60.07,10.7988941923281
60.16,8.75225518417961,60.16,7.47226508900274,60.16,17.0973283218149,60.16,9.44634183107683,60.16,10.7686026943549
60.27,8.6762808474222,60.27,7.41151468589513,60.27,17.0368060339598,60.27,9.44634183107683,60.27,10.7837484433415
60.38,8.7204557850238,60.38,7.42550210853908,60.38,17.0945653405089,60.38,9.4904429063348,60.38,10.7062892492006
60.47,8.70667076608908,60.47,7.41151468589513,60.47,17.1124593536884,60.47,9.43113077490098,60.47,10.7534569453683
60.6,8.7052637410784,60.6,7.3951318157121,60.6,17.079436753857,60.6,9.41439715721213,60.6,10.7062892492006
60.69,8.67487873351667,60.69,7.37994712913406,60.69,17.079436753857,60.69,9.35356092578236,60.69,10.6457169633251
60.81,8.61550101008845,60.81,7.42670228667203,60.81,17.1578506096699,60.81,9.33986167838714,60.81,10.6625824514486
60.92,8.64449372595495,60.92,7.3951318157121,60.92,17.1096939271607,60.92,9.32314281006748,60.92,10.6457169633251
60.98,8.6762808474222,60.98,7.39632708511822,60.98,17.0973283218149,60.98,9.30943864621586,60.98,10.5717088773485
61.1,8.62930168200954,61.1,7.33439168989358,61.1,17.064310006547,61.1,9.3079342120455,61.1,10.539713853619
61.18,8.62930168200954,61.18,7.33439168989358,61.18,17.0340528332433,61.18,9.29272469435259,61.18,10.5548571550056
61.31,8.53814665932437,61.31,7.33439168989358,61.31,17.064310006547,61.31,9.26230657863771,61.31,10.5548571550056
61.43,8.58511109142158,61.43,7.3507647426973,61.43,17.0216768417254,61.43,9.23338060587788,61.43,10.5717088773485
61.53,8.55333962294069,61.53,7.2888362506531,61.53,17.0189260859333,61.53,9.20147034720794,61.53,10.4791406480727
61.62,8.50913675466417,61.62,7.25963959794566,61.62,17.0368060339598,61.62,9.17253546135489,61.62,10.511125881402
61.74,8.55333962294069,61.74,7.2888362506531,61.74,17.0340528332433,61.74,9.17105315116397,61.74,10.4488540452995
61.84,8.49256960781724,61.84,7.24328127124808,61.84,17.0037974992814,61.84,9.14063503544909,61.84,10.4639973466861
61.94,8.50776165176264,61.94,7.24328127124808,61.94,16.9281582447059,61.94,9.11021691973421,61.94,10.4185674425264
62.02,8.47600689518747,62.02,7.24211092365214,62.02,16.8649203139895,62.02,9.09353785810819,62.02,10.4017431871664
62.14,8.44699255631011,62.14,7.18254114542956,62.14,16.8827743240922,62.14,9.03417117061153,62.14,10.3882808397532
62.24,8.43179959269379,62.24,7.25846641766157,62.24,16.8373904034785,62.24,9.03417117061153,62.24,10.3277076342069
62.33,8.43179959269379,62.33,7.21291097842109,62.33,16.7768778962129,62.33,9.01896257258955,62.33,10.3277076342069
62.45,8.37103049724126,62.45,7.18254114542956,62.45,16.8071350695166,62.45,9.01896257258955,62.45,10.3882808397532
62.55,8.41660754874839,62.55,7.18254114542956,62.55,16.7012386416374,62.55,8.98854445687467,62.55,10.2974210314337
62.67,8.40141458513206,62.67,7.13698570618908,62.67,16.7314939755993,62.67,8.94291682346688,62.67,10.2974210314337
62.76,8.37103049724126,62.76,7.12180055977559,62.76,16.6861118943274,62.76,9.00375305489665,62.76,10.3125643328203
62.85,8.31026048211781,62.85,7.12180055977559,62.85,16.6255993870618,62.85,8.94291682346688,62.85,10.2519911272739
62.97,8.35583753362494,62.97,7.15217085260257,62.97,16.6709833076755,62.97,8.88208059203711,62.97,10.2065621427851
63.05,8.27853763718743,63.05,7.12064984066753,63.05,16.5775364851157,63.05,8.88064545217735,63.05,10.1594904334486
63.15,8.34064548967953,63.15,7.12180055977559,63.15,16.5499601324863,63.15,8.88208059203711,63.15,10.1308456358522
63.27,8.31026048211781,63.27,7.04587528754357,63.27,16.4591922912589,63.27,8.79082624489246,63.27,10.1308456358522
63.39,8.31026048211781,63.39,7.06106043395707,63.39,16.4743190385689,63.39,8.74519953115559,63.39,10.0702724303058
63.49,8.26334804792679,63.49,7.07510222189902,63.49,16.486783309883,63.49,8.81981905048283,63.49,10.0837861605611
63.58,8.24815753914381,63.58,7.09028445498108,63.58,16.4414067222667,63.58,8.72857944794104,63.58,10.0535044514061
63.69,8.24815753914381,63.69,7.0599195290558,63.69,16.3960301346503,63.69,8.72857944794104,63.69,10.0535044514061
63.79,8.17220775379593,63.79,7.01437145052613,63.79,16.320403101638,63.79,8.65254690558405,63.79,10.0383635968286
63.91,8.12663806649166,63.91,6.99918875768291,63.91,16.3052769594176,63.91,8.68296010643131,63.91,9.96265932394106
64,8.18739734305658,64,7.02955414336935,64,16.2447760686256,64,8.66775396576884,64,9.97780017851857
64.07,8.20258785183955,64.07,6.95364113891441,64.07,16.1993994810092,64.07,8.66775396576884,64.07,9.96265932394106
64.18,8.15701816453528,64.18,6.96882383175763,64.18,16.2145256232296,64.18,8.62213370473679,64.18,9.96265932394106
64.33,8.09625796844804,64.33,6.93845844607118,64.33,16.0935201635562,64.33,8.60692756407432,64.33,9.90209590563103
64.43,8.0810683791874,64.43,6.93845844607118,64.43,16.0027688273682,64.43,8.59172050388952,64.43,9.87181419647602
64.51,8.12532520089126,64.51,6.92215729187849,64.51,15.9548143088569,64.51,8.52951592867283,64.51,9.87021939612118
64.6,8.0810683791874,64.6,6.87772813445946,64.6,16.0330192727642,64.6,8.48527476068527,64.6,9.85667334189852
64.7,8.03549777236081,64.7,6.87772813445946,64.7,15.8968895099151,64.7,8.530894102195,64.7,9.82639255226582
64.81,8.04938768529868,64.81,6.92215729187849,64.81,15.89432135329,64.81,8.52951592867283,64.81,9.80966668125897
64.93,8.01901249518689,64.93,6.87661703136827,64.93,15.8791976547113,64.93,8.45349566944062,64.93,9.77938986414098
65.03,8.0341996305559,65.03,6.84625655123686,65.03,15.818706537892,65.03,8.43829106596991,65.03,9.74911304702298
65.15,8.01901249518689,65.15,6.86143679130257,65.15,15.7582135823251,65.15,8.43829106596991,65.15,9.73397463846399
65.24,8.00382444044412,65.24,6.86143679130257,65.24,15.7279680239154,65.24,8.42308738187297,65.24,9.74911304702298
65.35,8.00253162434971,65.35,6.82997292297682,65.35,15.6951868941173,65.35,8.39132346854305,65.35,9.74753832354583
65.47,7.95826211496332,65.47,6.80071583103975,65.47,15.6977224655057,65.47,8.36227080673769,65.47,9.688559412787
65.56,7.9266063745487,65.56,6.84515071105737,65.56,15.6044630366605,65.56,8.33051671679254,65.56,9.71726639688449
65.66,7.95826211496332,65.66,6.75517557052953,65.66,15.5313691361311,65.66,8.2862496281317,65.66,9.56745214431503
65.74,7.88105140851315,65.74,6.75408444218669,65.74,15.4834985062016,65.74,8.25450781749176,65.74,9.58104272690845
65.86,7.83676227388995,65.86,6.80071583103975,65.86,15.4859998791428,65.86,8.27104594403476,65.86,9.62800577855101
65.99,7.88232459937074,65.99,6.72481509039812,65.99,15.5162454375525,65.99,8.24063765646712,65.99,9.58259055287402
66.08,7.82157421914717,66.08,6.69445461026672,66.08,15.3650148873827,66.08,8.21022936889948,66.08,9.55231373575603
66.16,7.85194940925896,66.16,6.70963485033242,66.16,15.3801376665876,66.16,8.21022936889948,66.16,9.50689851007904
66.28,7.80512615871214,66.28,6.75408444218669,66.28,15.3625330565174,66.28,8.19370198496652,66.28,9.49022694692442
66.4,7.78994055721677,66.4,6.70855107794503,66.4,15.2113269338311,66.4,8.16329860909127,66.4,9.42968401282701
66.49,7.74438559118122,66.49,6.70855107794503,66.49,15.2264472703322,66.49,8.13289523321601,66.49,9.47509098359375
66.61,7.76082475829737,66.61,6.6640945898222,66.61,15.1835378594295,66.61,8.13420910966726,66.61,9.49176010152005
66.7,7.74563670355459,66.7,6.6640945898222,66.7,15.1079230440316,66.7,8.13420910966726,66.7,9.40093056953984
66.82,7.76082475829737,66.82,6.6489143497565,66.82,15.0474310078384,66.82,8.13420910966726,66.82,9.37065375242185
66.91,7.6848867830179,66.91,6.63373410969079,66.91,15.0020617508501,66.91,8.04298424696433,66.91,9.37065375242185
67.03,7.68364548326294,67.03,6.6326625971549,67.03,14.954276617187,67.03,8.01128172971499,67.03,9.36914015950432
67.14,7.6684603413802,67.14,6.58712923291325,67.14,14.9089146884586,67.14,8.01128172971499,67.14,9.35400419617365
67.23,7.63809051722738,67.23,6.58712923291325,67.23,14.969396953688,67.23,8.02648295803998,67.23,9.35400419617365
67.35,7.62290537534465,67.35,6.58712923291325,67.35,14.8484324232291,67.35,8.01128172971499,67.35,9.30859630618164
67.45,7.59253509157919,67.45,6.54159632828423,67.45,14.7879501579997,67.45,7.90486945453896,67.45,9.27832437952029
67.56,7.63809051722738,67.56,6.52641854020367,67.56,14.7425882292713,67.56,7.88966822621397,67.56,9.30859630618164
67.65,7.57734994969646,67.65,6.55677411636478,67.65,14.8030704945007,67.65,7.95047497796448,67.65,9.26318841618962
67.74,7.60649159647331,67.74,6.54053986892888,67.74,14.7099706120702,67.74,7.91879252075814,67.74,9.21629186655191
67.83,7.50021322949818,67.83,6.51018919515411,67.83,14.694852717484,67.83,7.90359282833506,67.83,9.17089130987546
67.94,7.53179498366091,67.94,6.51124075212312,67.94,14.5460201778566,67.94,7.85926485033871,67.94,9.17237263620559
68.09,7.56216480781373,68.09,6.49606296404257,68.09,14.591382106585,68.09,7.82886147446346,68.09,9.20264456286694
68.18,7.53179498366091,68.18,6.42017448325244,68.18,14.4250556473977,68.18,7.81365932691319,68.18,9.11182878288291
68.3,7.50263656172096,68.3,6.45157214827613,68.3,14.4878780641478,68.3,7.79971794642319,68.3,9.11330080691892
68.39,7.48623955801272,68.39,6.48088563557465,68.39,14.4099353108966,68.39,7.78325687026321,68.39,9.05128492956022
68.48,7.47105441612999,68.48,6.45053005941354,68.48,14.3645733821682,68.48,7.76805472271295,68.48,9.12696474621358
68.56,7.44068459197717,68.56,6.40499669517189,68.56,14.3645733821682,68.56,7.76805472271295,68.56,9.02101392212415
68.69,7.36238046858562,68.69,6.4181011183297,68.69,14.2692398526543,68.69,7.70475895175657,68.69,9.07862401047436
68.8,7.42310142023812,68.8,6.4181011183297,68.8,14.3145871319628,68.8,7.71995618984533,68.8,9.03323170367363
68.92,7.39274094441187,68.92,6.38775534535806,68.92,14.2541243991943,68.92,7.68956217313202,68.92,9.01810062843059
69.01,7.34838725355565,69.01,6.40396229648081,69.01,14.1808351107838,69.01,7.66040556171881,69.01,8.98929000224649
69.12,7.34957420029343,69.12,6.38981890709133,69.12,14.0772814732967,69.12,7.61603784333667,69.12,8.96047006880147
69.24,7.37875217302111,69.24,6.38878695959342,69.24,14.1657172161975,69.24,7.66040556171881,69.24,8.94388944557004
69.34,7.37875217302111,69.34,6.37361208224444,69.34,14.0598901159403,69.34,7.59960863018015,69.34,8.89848888889359
69.42,7.30401877464524,69.42,6.35946379054286,69.42,13.9714372793389,69.42,7.60083615539904,69.42,8.88479025214811
69.51,7.39393486252305,69.51,6.34326140846967,69.51,13.9691809102692,69.51,7.55401139106456,69.51,8.837954813325
69.62,7.31684021431046,69.62,6.31189137239315,69.62,13.9366943629632,69.62,7.47680773185249,69.62,8.89705202648622
69.74,7.27247380604598,69.74,6.25220984668375,69.74,13.9389451210967,69.74,7.49321445952589,69.74,8.85308833221715
69.85,7.24210888658052,69.85,6.2977353978075,69.85,13.8633538100119,69.85,7.52361292529523,69.85,8.79255425664855
69.95,7.25729111654405,69.95,6.28256052045853,69.95,13.7877634180039,69.95,7.50841369241056,69.95,8.82282129443285
70.06,7.24210888658052,70.06,6.25220984668375,70.06,13.8482359154257,70.06,7.46281599375656,70.06,8.79255425664855
70.15,7.22692619707859,70.15,6.26738518357114,70.15,13.7272900015053,70.15,7.43241752798723,70.15,8.7774207377564
70.24,7.22692619707859,70.24,6.17633362178523,70.24,13.6365817149111,70.24,7.43241752798723,70.24,8.70175314329566
70.36,7.21174350757665,70.36,6.22185917290898,70.36,13.7424088151684,70.36,7.46281599375656,70.36,8.76228721886425
70.46,7.25729111654405,70.46,6.23703450979637,70.46,13.6063450066618,70.46,7.41721829510256,70.46,8.76228721886425
70.56,7.16619543907085,70.56,6.1915084991342,70.56,13.5156358009908,70.56,7.44761676087189,70.56,8.68661962440351
70.67,7.16503829464342,70.67,6.19050873997077,70.67,13.5588006750351,70.67,7.35523350285607,70.67,8.70034804832661
70.8,7.15216827504321,70.8,6.20768636934997,70.8,13.5480605035074,70.8,7.29680285625912,70.8,8.70315869218005
70.88,7.15101320910732,70.88,6.13080761112306,70.88,13.455163303569,70.88,7.3108236649099,70.88,8.61095294901958
71,7.04473484213219,71,6.13080761112306,71,13.4854000118183,71,7.3108236649099,71,8.65635258661921
71.09,7.11949804036825,71.09,6.14499053997751,71.09,13.3925279301895,71.09,7.2488560524842,71.09,8.65495482259747
71.18,7.089137564542,71.18,6.20568162645659,71.18,13.3774124767295,71.18,7.27924960973331,71.18,8.56416929006761
71.28,7.09028245109958,71.28,6.11563227423568,71.28,13.3946908061472,71.28,7.34122213067923,71.28,8.58068591123529
71.38,7.10431780245513,71.38,6.0691265670126,71.38,13.2716024646525,71.38,7.2488560524842,71.38,8.57930036531065
71.49,7.04473484213219,71.49,6.07010672311192,71.49,13.3342183087255,71.49,7.2652259662559,71.49,8.53528535455884
71.61,7.01436946312832,71.61,6.07010672311192,71.61,13.3493362033117,71.61,7.2196282676019,71.61,8.52015183566669
71.73,7.04473484213219,71.73,6.08528205999931,71.73,13.2435091030544,71.73,7.2196282676019,71.73,8.55041887345099
71.82,6.99805659652746,71.82,6.0691265670126,71.82,13.1809079060354,71.82,7.2184624952351,71.82,8.53390713958152
71.9,6.99805659652746,71.9,6.03878079404095,71.9,13.1809079060354,71.9,7.20326571661055,71.9,8.44312068812324
72.03,6.93733610433917,72.03,6.08429945349842,72.03,13.1809079060354,72.03,7.20326571661055,72.03,8.45825176336628
72.13,6.93733610433917,72.13,6.03878079404095,72.13,13.0448660681099,72.13,7.15767538073689,72.13,8.45825176336628
72.22,6.92215586642605,72.22,6.03878079404095,72.22,13.150676080187,72.22,7.11208504486323,72.22,8.41285853763714
72.31,6.93733610433917,72.31,6.00843502106931,72.31,13.1204451732669,72.31,7.12728182348778,72.31,8.38259638715105
72.46,6.84514983197586,72.46,6.00746497989703,72.46,13.0578739512442,72.46,7.14132547350366,72.46,8.38124304579052
