X,A1: Sample 1,X,A2: Sample 2,X,A3: Sample 3,X,A4: Sample 4,X,A5: Sample 5,X,A6: Sample 6,X,A7: Sample 7,X,A8: Sample 8,X,A9: Sample 9,X,A10: Sample 10,X,B1: Sample 25,X,B2: Sample 26,X,B3: Sample 27,X,B4: Sample 28,X,B5: Sample 29,X,B6: Sample 30,X,B7: Sample 31,X,B8: Sample 32,X,B9: Sample 33,X,B10: Sample 34,X,C1: Sample 49,X,C2: Sample 50,X,C3: Sample 51,X,C4: Sample 52,X,C5: Sample 53,X,C6: Sample 54,X,C7: Sample 55,X,C8: Sample 56,X,C9: Sample 57,X,C10: Sample 58,X,D1: Sample 73,X,D2: Sample 74,X,D3: Sample 75,X,D4: Sample 76,X,D5: Sample 77,X,D6: Sample 78,X,D7: Sample 79,X,D8: Sample 80,X,D9: Sample 81,X,D10: Sample 82,X,E1: Sample 97,X,E2: Sample 98,X,E3: Sample 99,X,E4: Sample 100,X,E5: Sample 101,X,E6: Sample 102,X,E7: Sample 103,X,E8: Sample 104,X,E9: Sample 105,X,E10: Sample 106
63.54,478.351497912678,63.54,416.217768461778,63.54,324.949813996616,63.54,278.447237728882,63.54,174.827707073098,63.54,230.38598166787,63.54,73.7190433692555,63.54,85.8112616233546,63.54,2.01612859193544,63.54,1.70905598804996,63.54,269.433056507053,63.54,363.701067591628,63.54,257.314767410014,63.54,277.559900605075,63.54,208.203566442359,63.54,233.283379727265,63.54,110.610462535032,63.54,69.8207032482325,63.54,4.02023595089858,63.54,2.62134491846332,63.54,277.892839301882,63.54,227.240936977359,63.54,179.875522370644,63.54,271.124823152958,63.54,226.169426387604,63.54,188.843618023084,63.54,65.8161014944014,63.54,123.890871853217,63.54,3.31240656435676,63.54,6.18736224128608,63.54,187.101123488528,63.54,117.385442162847,63.54,66.9738115122495,63.54,68.4572646320501,63.54,104.013927329168,63.54,87.4240613635603,63.54,73.7333237763454,63.54,76.2351856839922,63.54,8.65394186313018,63.54,6.56451836963199,63.54,0.615744302118626,63.54,0.745733692509434,63.54,0.70022140668642,63.54,1.31019800629016,63.54,1.2642562729645,63.54,1.26234774561781,63.54,1.26080082790531,63.54,1.21618156209067,63.54,1.17198292403151,63.54,1.30173245027017
63.62,476.622529408333,63.62,415.598609681089,63.62,323.537578274567,63.62,277.566231040431,63.62,173.992057953971,63.62,229.024305022861,63.62,73.587401966034,63.62,85.6358663610996,63.62,2.01612859193544,63.62,1.79669987641893,63.62,268.681296207114,63.62,362.907062186416,63.62,256.874612239733,63.62,277.16452271421,63.62,207.677254046887,63.62,232.319760857423,63.62,109.866646931464,63.62,69.9081423865829,63.62,4.02023595089858,63.62,2.57765584747927,63.62,277.054478646277,63.62,227.064887570118,63.62,179.392467950103,63.62,270.686546011832,63.62,225.775631105578,63.62,188.100825839898,63.62,65.5542324851878,63.62,123.672830558115,63.62,3.39957534036388,63.62,6.27450793758096,63.62,186.660693999382,63.62,117.517231276227,63.62,66.9299785227742,63.62,68.2385480905111,63.62,103.358927733641,63.62,87.1624455717609,63.62,73.5155620754726,63.62,75.843569126801,63.62,8.61045506933836,63.62,6.47757115886233,63.62,0.703707762074495,63.62,0.789600394850144,63.62,0.78774907221878,63.62,1.31019800629016,63.62,1.35144639770543,63.62,1.26234774561781,63.62,1.26080082790531,63.62,1.21618156209067,63.62,1.17198292403151,63.62,1.25834135485657
63.76,475.336860190495,63.76,414.227563991754,63.76,322.434246696424,63.76,276.244689355577,63.76,173.244359683385,63.76,228.145809407101,63.76,73.23635822411,63.76,85.1973834808252,63.76,2.01612859193544,63.76,1.75287793223445,63.76,268.106450473915,63.76,361.451357474924,63.76,256.786576985387,63.76,275.846568276058,63.76,206.931634269243,63.76,231.837951422501,63.76,109.997908508564,63.76,69.5583805578184,63.76,4.06393441862261,63.76,2.57765584747927,63.76,276.833862974131,63.76,226.228637059631,63.76,179.304643710268,63.76,270.204420055143,63.76,224.725517387326,63.76,187.882362515774,63.76,65.3796549041663,63.76,123.280364667514,63.76,3.39957534036388,63.76,6.23093475972335,63.76,186.132144850085,63.76,116.990053721256,63.76,66.7108241261231,63.76,68.0635801326427,63.76,103.358927733641,63.76,87.0316376758612,63.76,73.2542522547154,63.76,75.7565414667487,63.76,8.65394186313018,63.76,6.52104476424716,63.76,0.659726032096561,63.76,0.789600394850144,63.76,0.7439852394526,63.76,1.2665247613945,63.76,1.39504150128967,63.76,1.30587698959464,63.76,1.26080082790531,63.76,1.2596166738126,63.76,1.17198292403151,63.76,1.25834135485657
63.87,474.196547251001,63.87,413.143840056625,63.87,321.102710765855,63.87,275.583615237103,63.87,172.952633786648,63.87,227.845573985916,63.87,73.092950409039,63.87,85.227512477896,63.87,1.92816046287647,63.87,1.66496601971549,63.87,267.223236729222,63.87,360.996242048228,63.87,255.953098889047,63.87,275.582560334361,63.87,206.4597838668,63.87,230.749573549237,63.87,109.673976315627,63.87,69.6346152781514,63.87,4.01958888250152,63.87,2.62092300555193,63.87,275.90696402569,63.87,225.664140604999,63.87,178.485429885864,63.87,269.153033609978,63.87,224.120628010439,63.87,187.284204875413,63.87,65.194582380714,63.87,122.911708201816,63.87,3.35545079608278,63.87,6.14280020312532,63.87,185.617775013314,63.87,117.103002290337,63.87,66.3494951775585,63.87,67.965152570668,63.87,103.211315096107,63.87,86.581670030203,63.87,72.9376476273094,63.87,75.4833125525932,63.87,8.56558873835117,63.87,6.47652857538271,63.87,0.659619847317533,63.87,0.70175402268278,63.87,0.656351915208842,63.87,1.30998712619901,63.87,1.30764087415431,63.87,1.26214456716205,63.87,1.26059789843035,63.87,1.25941393493061,63.87,1.1717942900505,63.87,1.25813882124079
63.96,472.512162944227,63.96,412.215230270584,63.96,320.30845339308,63.96,275.143172244115,63.96,172.908654891319,63.96,227.142903269233,63.96,73.092950409039,63.96,84.6137331407976,63.96,1.97198227659379,63.96,1.75259580155165,63.96,267.223236729222,63.96,359.981847571178,63.96,254.764877538113,63.96,274.704058428582,63.96,206.328237494828,63.96,230.7933731111,63.96,109.455231682973,63.96,69.5471849388649,63.96,4.01958888250152,63.96,2.57724096644797,63.96,275.686383862263,63.96,225.400098448587,63.96,178.134168370714,63.96,268.408061293326,63.96,223.726896110882,63.96,186.54153224674,63.96,65.0636689503876,63.96,122.911708201816,63.96,3.39902816905527,63.96,6.18636636775618,63.96,185.573743372848,63.96,116.883382088406,63.96,66.3933211119897,63.96,67.7464765066914,63.96,102.818384922635,63.96,86.450877913692,63.96,72.9811940125138,63.96,75.3527947107953,63.96,8.52210894388235,63.96,6.51999518356726,63.96,0.615645196323983,63.96,0.789473306423482,63.96,0.700108704061813,63.96,1.30998712619901,63.96,1.35122887856851,63.96,1.21862241175498,63.96,1.21712898264606,63.96,1.21598581421331,63.96,1.1717942900505,63.96,1.25813882124079
64.07,471.492662737905,64.07,410.888668974017,64.07,318.896423876328,64.07,274.438455016111,64.07,172.161087513921,64.07,226.615873859152,64.07,73.0490770039844,64.07,84.832941930659,64.07,2.01580409031112,64.07,1.70878091063357,64.07,266.471618525294,64.07,358.526377159496,64.07,254.192761584824,64.07,274.089113423953,64.07,205.495033112806,64.07,229.39197701399,64.07,109.061510332443,64.07,69.0663444453581,64.07,4.01958888250152,64.07,2.533558927344,64.07,275.289318470041,64.07,224.872035233819,64.07,177.826811907702,64.07,267.312523697335,64.07,223.114419578671,64.07,186.235715941731,64.07,65.0200328984501,64.07,122.388497539663,64.07,3.39902816905527,64.07,6.09923403849446,64.07,185.045300393092,64.07,116.312352684942,64.07,66.3056692431274,64.07,67.6590039712953,64.07,102.469106624641,64.07,86.3200910716948,64.07,72.6328334799057,64.07,75.048249563591,64.07,8.52210894388235,64.07,6.51999518356726,64.07,0.659619847317533,64.07,0.789473306423482,64.07,0.743865492914784,64.07,1.30998712619901,64.07,1.30764087415431,64.07,1.26214456716205,64.07,1.26059789843035,64.07,1.25941393493061,64.07,1.1717942900505,64.07,1.25813882124079
64.18,470.884948308971,64.18,409.849871163945,64.18,318.315692178897,64.18,273.777777954035,64.18,171.693706166985,64.18,225.657294405035,64.18,72.7741233717623,64.18,84.3371135694621,64.18,2.0154796931289,64.18,1.7523137616737,64.18,265.809860939954,64.18,358.115893519829,64.18,253.623834697252,64.18,273.298422909246,64.18,204.760418331738,64.18,228.917178721246,64.18,108.869000290668,64.18,69.0115269489171,64.18,4.10631049916732,64.18,2.66417623792196,64.18,274.539274070998,64.18,224.131855190596,64.18,177.007988834479,64.18,267.138065087117,64.18,222.597366367188,64.18,185.594232510806,64.18,65.009569423571,64.18,121.889267583968,64.18,3.35491081365663,64.18,6.01113485931482,64.18,184.531188234837,64.18,115.898384257079,64.18,66.0759150137679,64.18,67.4294696681071,64.18,102.452616584952,64.18,86.3061998436498,64.18,72.5340714191596,64.18,74.6011793028515,64.18,8.56421030437332,64.18,6.38856710098996,64.18,0.659513696714489,64.18,0.789346258900723,64.18,0.787495532124728,64.18,1.30977631398044,64.18,1.39459250177204,64.18,1.3054566880209,64.18,1.26039503426903,64.18,1.25921126130092,64.18,1.12821293076814,64.18,1.25793635281124
64.3,469.909953142179,64.3,409.098268442335,64.3,317.962736334441,64.3,273.249335636353,64.3,171.166086541027,64.3,225.130349808184,64.3,72.5986579931952,64.3,84.1179400562002,64.3,1.97166493152193,64.3,1.70850592175191,64.3,265.190985816558,64.3,358.160023547715,64.3,253.403838492266,64.3,273.254503827955,64.3,204.365800534569,64.3,228.56690189856,64.3,108.650301407247,64.3,68.792996822773,64.3,3.97525794876728,64.3,2.53315120946062,64.3,273.745292178249,64.3,223.911858985609,64.3,177.139682794372,64.3,266.656094304536,64.3,222.072467952318,64.3,184.939053478236,64.3,64.7477846979137,64.3,121.540509576773,64.3,3.35491081365663,64.3,6.01113485931482,64.3,184.355068921822,64.3,115.898384257079,64.3,66.1635475034183,64.3,67.2545580243545,64.3,102.190694744007,64.3,85.6523655956295,64.3,72.3163798057347,64.3,74.6011793028515,64.3,8.47726405036804,64.3,6.43202671422629,64.3,0.659513696714489,64.3,0.745493675228292,64.3,0.699996037710982,64.3,1.26611712548803,64.3,1.26384936717983,64.3,1.26194145410007,64.3,1.26039503426903,64.3,1.1723690797764,64.3,1.08482014475421,64.3,1.25793635281124
64.43,468.655818283163,64.43,408.235461988664,64.43,317.528531490315,64.43,272.060092391252,64.43,170.665942210099,64.43,224.683503015705,64.43,72.1716141774068,64.43,83.9999590782128,64.43,2.01580409031112,64.43,1.79641069246972,64.43,264.791538221709,64.43,357.159138813183,64.43,252.652455894601,64.43,272.551761461409,64.43,203.609352264736,64.43,228.121958504413,64.43,108.055333547757,64.43,68.6292191214945,64.43,3.97589777782712,64.43,2.533558927344,64.43,272.774662410868,64.43,223.551845549816,64.43,176.729122310116,64.43,266.260806761262,64.43,221.626985613895,64.43,184.750370684384,64.43,64.6272926074711,64.43,121.298466535987,64.43,3.26829605013779,64.43,6.14280020312532,64.43,183.988393335526,64.43,115.741333830505,64.43,66.1741967143476,64.43,67.0467067725499,64.43,101.683235728668,64.43,85.622557731367,64.43,72.1102979555074,64.43,74.1346193964917,64.43,8.52210894388235,64.43,6.38959535901362,64.43,0.659619847317533,64.43,0.789473306423482,64.43,0.700108704061813,64.43,1.30998712619901,64.43,1.35122887856851,64.43,1.26214456716205,64.43,1.21712898264606,64.43,1.21598581421331,64.43,1.1717942900505,64.43,1.21475470974727
64.51,466.49742786909,64.51,407.020275714289,64.51,316.462695090162,64.51,271.311706773296,64.51,169.89103038873,64.51,223.549579301609,64.51,72.1161334758005,64.51,83.7234330059937,64.51,1.97166493152193,64.51,1.70850592175191,64.51,264.306866443331,64.51,356.219736757549,64.51,251.819777218794,64.51,271.453884779012,64.51,203.094277737756,64.51,227.121938810502,64.51,107.9504649803,64.51,68.792996822773,64.51,3.93157387516862,64.51,2.62050122843485,64.51,272.642547752909,64.51,222.943888340465,64.51,176.261670325099,64.51,264.947321403499,64.51,220.629023679751,64.51,184.283853351006,64.51,64.2678495499851,64.51,120.973780451913,64.51,3.35491081365663,64.51,6.05469401297615,64.51,183.254307394485,64.51,115.327457294959,64.51,65.7691986631589,64.51,66.9921879218932,64.51,101.317650067071,64.51,85.4780076866915,64.51,71.7503889939609,64.51,73.9486898393809,64.51,8.47726405036804,64.51,6.34510748775362,64.51,0.615546122426924,64.51,0.745493675228292,64.51,0.699996037710982,64.51,1.30977631398044,64.51,1.26384936717983,64.51,1.21842630258025,64.51,1.2169331138043,64.51,1.1723690797764,64.51,1.17160571678206,64.51,1.17118217556975
64.63,466.054229070858,64.63,406.091815366579,64.63,315.447978679341,64.63,271.091520716373,64.63,170.242773290259,64.63,223.549579301609,64.63,72.0722671311587,64.63,83.7672677086461,64.63,2.05929445473587,64.63,1.79612160159549,64.63,263.466940381969,64.63,355.425944716736,64.63,251.46777063402,64.63,270.751200573019,64.63,202.743515737899,64.63,226.421342975809,64.63,107.600536219497,64.63,68.6181748313237,64.63,4.06262642556866,64.63,2.62050122843485,64.63,272.333785220319,64.63,222.635885215621,64.63,175.647066870273,64.63,264.640626147549,64.63,220.104146359541,64.63,183.672340263812,64.63,64.3987366391489,64.63,120.886596223779,64.63,3.35491081365663,64.63,6.1418116610907,64.63,183.298331949074,64.63,115.063953354544,64.63,65.5501148022003,64.63,66.8610002338301,64.63,101.186683872934,64.63,85.1728892565472,64.63,71.619776135372,64.63,73.9486898393809,64.63,8.39031779636275,64.63,6.38856710098996,64.63,0.615546122426924,64.63,0.745493675228292,64.63,0.743745784917855,64.63,1.30977631398044,64.63,1.35101142944096,64.63,1.26194145410007,64.63,1.39078063086119,64.63,1.25921126130092,64.63,1.214998585197,64.63,1.30131348263249
64.73,464.414456801377,64.73,404.367495701415,64.73,313.727350579607,64.73,269.770425469496,64.73,169.407382580712,64.73,221.70531540195,64.73,71.9845344418751,64.73,83.4604300637444,64.73,1.97166493152193,64.73,1.7523137616737,64.73,262.627035415267,64.73,354.279407778063,64.73,250.059723200264,64.73,269.653265730068,64.73,201.866589643595,64.73,225.63318320911,64.73,107.600536219497,64.73,68.4870557009043,64.73,3.97525794876728,64.73,2.57682621894773,64.73,271.539803327569,64.73,221.931893140732,64.73,175.383657855827,64.73,263.413802934433,64.73,219.972916482159,64.73,183.191867202064,64.73,64.0060648243277,64.73,120.189090756718,64.73,3.31134045345738,64.73,6.01113485931482,64.73,182.461759938589,64.73,115.063953354544,64.73,65.6815661735084,64.73,66.7735417751213,64.73,100.881117181273,64.73,85.0421181880113,64.73,71.4020845219471,64.73,73.4267024875362,64.73,8.47726405036804,64.73,6.43202671422629,64.73,0.659513696714489,64.73,0.745493675228292,64.73,0.743745784917855,64.73,1.35343558487387,64.73,1.3074304395109,64.73,1.3054566880209,64.73,1.26039503426903,64.73,1.25921126130092,64.73,1.17160571678206,64.73,1.30131348263249
64.87,463.616698964559,64.87,404.190680264633,64.87,313.197916812923,64.87,269.286007706402,64.87,168.835801684144,64.87,221.793132469872,64.87,71.5458709954573,64.87,82.9344189055807,64.87,1.97166493152193,64.87,1.7523137616737,64.87,262.052353603737,64.87,353.529766859797,64.87,249.839726995278,64.87,269.433670323614,64.87,201.340446643809,64.87,225.545598182444,64.87,107.206878229339,64.87,68.2248174400655,64.87,3.88788980156996,64.87,2.53315120946062,64.87,271.231040794979,64.87,221.535904190689,64.87,175.295851335235,64.87,262.931853246512,64.87,218.923140747079,64.87,182.842434165761,64.87,63.875172461499,64.87,119.753148521389,64.87,3.22420006266295,64.87,5.92401721120027,64.87,182.241594976325,64.87,114.800438866799,64.87,65.5939284101931,64.87,66.729812545767,64.87,100.619205887658,64.87,84.8677655527381,64.87,71.0537800499332,64.87,73.3832000257726,64.87,8.43379125296945,64.87,6.30164721530917,64.87,0.703481271002054,64.87,0.745493675228292,64.87,0.787495532124728,64.87,1.30977631398044,64.87,1.35101142944096,64.87,1.3054566880209,64.87,1.30385687233275,64.87,1.25921126130092,64.87,1.12821293076814,64.87,1.30131348263249
64.94,461.872612178034,64.94,402.292666737927,64.94,312.611997690254,64.94,268.274893609153,64.94,167.902409662254,64.94,220.71216747968,64.94,71.3912943965508,64.94,82.863914130791,64.94,2.01483121188915,64.94,1.66416246468667,64.94,261.437741447704,64.94,352.137608455771,64.94,249.143511845378,64.94,268.33720827206,64.94,200.662008203823,64.94,223.809680703294,64.94,106.691401644409,64.94,68.0717944122739,64.94,3.9303088900093,64.94,2.53233616724393,64.94,270.350045691515,64.94,220.89282728243,64.94,174.932252257651,64.94,262.102642064104,64.94,218.240521220675,64.94,181.735621647534,64.94,63.59292010787,64.94,119.322394024837,64.94,3.26671868717923,64.94,6.00920077473975,64.94,181.698781134472,64.94,114.500082630719,64.94,65.4414144658351,64.94,66.2274859969779,64.94,100.499548921974,64.94,84.1432573569345,64.94,70.9438730080902,64.94,73.2726172998562,64.94,8.43107767792024,64.94,6.29961965829009,64.94,0.615348070263981,64.94,0.789092286487949,64.94,0.78724215518389,64.94,1.22206461076106,64.94,1.21987575550677,64.94,1.21803427352537,64.94,1.25998950176123,64.94,1.30221318849752,64.94,1.12784992789466,64.94,1.30089478460075
65.06,461.016381332779,65.06,402.313188756364,65.06,311.780070745166,65.06,267.8777580626,65.06,167.621703772671,65.06,220.264732502011,65.06,71.2273441844801,65.06,82.7895917220326,65.06,1.97134768857236,65.06,1.70823102136225,65.06,261.082025787362,65.06,351.576989699363,65.06,248.567692163363,65.06,267.853460924803,65.06,200.475114500262,65.06,223.80190644792,65.06,106.839766619242,65.06,67.951649201974,65.06,3.97461832560577,65.06,2.62007958704652,65.06,270.173036116345,65.06,220.444451174902,65.06,174.038626374813,65.06,261.925781861647,65.06,217.707100197347,65.06,181.328147356741,65.06,63.4286589633491,65.06,119.428773868563,65.06,3.31080765531524,65.06,6.01016766142917,65.06,181.287799765938,65.06,114.386780315404,65.06,65.1014652270838,65.06,66.3693033757498,65.06,100.079267302937,65.06,84.2003811950952,65.06,70.8246961086109,65.06,73.1104409103733,65.06,8.43243424713631,65.06,6.30063327368161,65.06,0.659407580270931,65.06,0.745373724516268,65.06,0.787368823270002,65.06,1.30956556960168,65.06,1.350794050289,65.06,1.34875487094866,65.06,1.21673730799356,65.06,1.30242271596148,65.06,1.12803140012763,65.06,1.30110409993215
65.18,460.041500861199,65.18,400.500774133807,65.18,311.118395565502,65.18,267.437456805088,65.18,167.445865892623,65.18,219.91349965849,65.18,71.183484897979,65.18,82.658108773224,65.18,1.92753997680636,65.18,1.66443023016771,65.18,260.242255962248,65.18,351.047915305577,65.18,248.259717505278,65.18,266.97526281404,65.18,199.598329504284,65.18,223.188994273975,65.18,106.140032251076,65.18,67.9079480999638,65.18,3.93094128082024,65.18,2.53274362278171,65.18,269.070469123737,65.18,220.224490367535,65.18,174.082517298212,65.18,260.742962604005,65.18,217.051077476823,65.18,181.328147356741,65.18,63.1669163591279,65.18,118.818550830962,65.18,3.26724430563252,65.18,5.96661551648122,65.18,180.891579253214,65.18,113.85984668506,65.18,65.1014652270838,65.18,65.9320919886262,65.18,99.8173981511228,65.18,83.8953065860092,65.18,70.5199800510375,65.18,72.6755179255509,65.18,8.34550198287423,65.18,6.30063327368161,65.18,0.571486580553174,65.18,0.701528196770413,65.18,0.656140699789627,65.18,1.22226124223504,65.18,1.26364601249485,65.18,1.17472202423969,65.18,1.12982745320101,65.18,1.17218044436533,65.18,1.04125979198908,65.18,1.21436379914075
65.32,458.549753950079,65.32,399.9501836973,65.32,310.318586128674,65.32,266.469961523574,65.32,166.407996497591,65.32,219.000190735588,65.32,70.952772090238,65.32,82.1189692227732,65.32,1.9272298835025,65.32,1.70795620942187,65.32,259.228154178867,65.32,349.845272375683,65.32,247.955863960347,65.32,266.668883423812,65.32,199.259390547667,65.32,223.065531862459,65.32,106.079231252915,65.32,67.7222576554713,65.32,3.97397890824323,65.32,2.57599712428269,65.32,268.674403351548,65.32,219.661232271341,65.32,173.48398990171,65.32,260.482017983198,65.32,216.841256536228,65.32,180.731332812918,65.32,63.3312196115324,65.32,118.537956803805,65.32,3.35383137002289,65.32,5.92211115675651,65.32,180.158227705024,65.32,113.578110305971,65.32,64.828179136786,65.32,65.7903396743385,65.32,99.4522302837503,65.32,83.8382318267752,65.32,70.2474934701825,65.32,72.4463997316543,65.32,8.38761820891219,65.32,6.38651157746969,65.32,0.615348070263981,65.32,0.657576905406624,65.32,0.743506484472257,65.32,1.26570975189553,65.32,1.30700977334632,65.32,1.21803427352537,65.32,1.12964569202772,65.32,1.21539894847286,65.32,1.12784992789466,65.32,1.25753161138498
65.41,457.619399196056,65.41,398.6684206378,65.41,309.436480426675,65.41,265.677542542842,65.41,166.803573351785,65.41,218.69291934702,65.41,70.6896587064503,65.41,81.7245891053371,65.41,1.9272298835025,65.41,1.79554369889228,65.41,259.051395632509,65.41,349.404430403408,65.41,246.812184289245,65.41,265.659111742375,65.41,198.601912862347,65.41,222.452718290858,65.41,105.86060273593,65.41,67.416414970257,65.41,3.9303088900093,65.41,2.61965808132145,65.41,267.572013734582,65.41,219.089434611535,65.41,172.913457514247,65.41,259.518407654419,65.41,216.360263254926,65.41,180.338339223092,65.41,63.0695243871628,65.41,118.320055818417,65.41,3.35383137002289,65.41,5.92211115675651,65.41,179.762070934339,65.41,113.358596098345,65.41,64.8719786477363,65.41,65.8340548337992,65.41,99.1031205563635,65.41,83.5767843849063,65.41,70.2910135668237,65.41,72.0985183728341,65.41,8.38761820891219,65.41,6.2127283981065,65.41,0.703254925676764,65.41,0.789092286487949,65.41,0.78724215518389,65.41,1.30935489303,65.41,1.35057674107885,65.41,1.26153542403118,65.41,1.25998950176123,65.41,1.25880610967244,65.41,1.17122875226572,65.41,1.2141684381692
65.53,457.028318314103,65.53,398.467323049345,65.53,309.353942480576,65.53,264.971782417781,65.53,166.03912066971,65.53,217.850035703294,65.53,70.4817363139622,65.53,81.8253939764021,65.53,1.92753997680636,65.53,1.70823102136225,65.53,258.430094434876,65.53,348.35839931806,65.53,246.675932200187,65.53,264.823637369268,65.53,198.370838946422,65.53,221.569142904966,65.53,105.702704861992,65.53,67.2961695815358,65.53,3.97461832560577,65.53,2.57641160491411,65.53,267.350455335112,65.53,218.772757475419,65.53,172.370665829315,65.53,258.990658087977,65.53,215.607865455949,65.53,179.581242204668,65.53,62.8179297353772,65.53,117.772455701593,65.53,3.22368128550082,65.53,5.92306403063532,65.53,179.658921335317,65.53,113.201198101989,65.53,64.7071798379651,65.53,65.6260366356968,65.53,99.3809355039226,65.53,83.2851573678371,65.53,69.9976074068475,65.53,71.8491674180781,65.53,8.34550198287423,65.53,6.2571806531425,65.53,0.659407580270931,65.53,0.789219252262122,65.53,0.74362611544321,65.53,1.30956556960168,65.53,1.350794050289,65.53,1.30524663867448,65.53,1.21673730799356,65.53,1.2155945074348,65.53,1.1714172041969,65.53,1.30110409993215
65.63,455.344518228253,65.63,396.345457380121,65.63,307.721815995076,65.63,264.531481160269,65.63,165.775363849639,65.63,216.884140110795,65.63,70.4817363139622,65.63,81.4309451299762,65.63,1.88373226504035,65.63,1.66443023016771,65.63,258.120706662005,65.63,347.256127603168,65.63,245.576064889556,65.63,264.340626299222,65.63,197.450226300842,65.63,221.08756604097,65.63,105.177911995092,65.63,67.0339735151074,65.63,3.88726423603471,65.63,2.4890756406493,65.63,266.424295686718,65.63,217.980885914139,65.63,171.887834035026,65.63,258.070699271626,65.63,215.039329304508,65.63,179.057166440793,65.63,62.6434364235018,65.63,117.336583609826,65.63,3.26724430563252,65.63,5.83595974073942,65.63,179.438812889092,65.63,112.674264471645,65.63,64.7071798379651,65.63,65.3199865555838,65.63,98.7699004526017,65.63,83.197992440553,65.63,69.6058318783172,65.63,71.4577346226115,65.63,8.34550198287423,65.63,6.30063327368161,65.63,0.571486580553174,65.63,0.745373724516268,65.63,0.699883407616419,65.63,1.22226124223504,65.63,1.22007203479165,65.63,1.21823025651387,65.63,1.21673730799356,65.63,1.2155945074348,65.63,1.1714172041969,65.63,1.30110409993215
65.74,453.80920023721,65.74,395.707135069813,65.74,306.702016014097,65.74,263.740537112496,65.74,165.177297721079,65.74,216.585882401607,65.74,70.2949886307688,65.74,81.1549265926101,65.74,2.01483121188915,65.74,1.75174995415707,65.74,257.239546724787,65.74,346.847610227827,65.74,244.568835336715,65.74,262.937110262378,65.74,196.936308349637,65.74,220.088999762736,65.74,104.898637261198,65.74,67.1105722850427,65.74,3.88663887177538,65.74,2.48867521020518,65.74,265.631824035505,65.74,217.505967361777,65.74,171.552973427121,65.74,257.810184551612,65.74,214.173935909333,65.74,178.635388088382,65.74,62.4152731463187,65.74,116.925493729513,65.74,3.26671868717923,65.74,5.87856601826689,65.74,179.013809958388,65.74,112.612243574846,65.74,64.1711337528504,65.74,65.353193351699,65.74,98.4485424534974,65.74,82.9231605082656,65.74,69.4640631950563,65.74,71.6201821634524,65.74,8.3006999298921,65.74,6.2561740281983,65.74,0.57139464255759,65.74,0.701415338308899,65.74,0.656035143048992,65.74,1.26570975189553,65.74,1.30700977334632,65.74,1.21803427352537,65.74,1.21654156518339,65.74,1.21539894847286,65.74,1.12784992789466,65.74,1.30089478460075
65.83,452.612969588116,65.83,393.983412380801,65.83,305.64351025957,65.83,262.639961052555,65.83,164.210313332718,65.83,215.971318536598,65.83,70.0318752469812,65.83,81.023464796142,65.83,1.97103054769582,65.83,1.70795620942187,65.83,256.444091090431,65.83,345.569179052165,65.83,244.128963406569,65.83,262.673680560504,65.83,196.366492949835,65.83,219.607500372496,65.83,104.680008744213,65.83,66.8047295998284,65.83,3.9303088900093,65.83,2.53233616724393,65.83,265.587729294341,65.83,216.978159003772,65.83,170.719127321083,65.83,256.627576668081,65.83,213.649206380698,65.83,178.155069618996,65.83,62.4588881383856,65.83,116.751170832416,65.83,3.31027502860106,65.83,5.92211115675651,65.83,178.485600930809,65.83,112.392718823285,65.83,64.1711337528504,65.83,65.0034773479811,65.83,97.9685192143246,65.83,82.7052858827188,65.83,69.2029215273369,65.83,71.2288123397996,65.83,8.25724111988007,65.83,6.2127283981065,65.83,0.615348070263981,65.83,0.701415338308899,65.83,0.699770813760625,65.83,1.13477424611763,65.83,1.21987575550677,65.83,1.21803427352537,65.83,1.17309362860555,65.83,1.17199186964777,65.83,1.12784992789466,65.83,1.25753161138498
65.96,451.742836404403,65.96,393.433916650384,65.96,305.021081781606,65.96,262.157577074065,65.96,163.788386995416,65.96,215.497685160196,65.96,69.9329203159123,65.96,81.0104322298245,65.96,1.92691988995521,65.96,1.79525488697352,65.96,256.09355399867,65.96,344.720227667858,65.96,243.210093083427,65.96,261.841288783299,65.96,195.633722059184,65.96,219.046983340494,65.96,104.400848476601,65.96,66.7503023345816,65.96,3.97333969658033,65.96,2.53192884278403,65.96,264.927761533919,65.96,216.899275996051,65.96,170.472272710651,65.96,255.841805302467,65.96,213.133925144899,65.96,177.471529541752,65.96,62.1871885400553,65.96,116.25308853903,65.96,3.30974257323214,65.96,5.83408232084534,65.96,177.664726635832,65.96,112.023467971291,65.96,64.1170194060883,65.96,64.9056053293605,65.96,97.7782342614643,65.96,82.5177090237798,65.96,69.0177220877239,65.96,70.7825721655981,65.96,8.2559129485563,65.96,6.29860636897719,65.96,0.615249091967332,65.96,0.745133938856137,65.96,0.743386891986416,65.96,1.30914428423266,65.96,1.35035950177676,65.96,1.26133250696121,65.96,1.25978683335174,65.96,1.30200372843825,65.96,1.12766851404105,65.96,1.2573293383254
